"";"comuna";"cut_comuna";"region";"cut_region";"año";"pais";"n";"residencia";"estado"
"9136";"Cabo de Hornos";12201;"Magallanes y de la Antártica Chilena";12;2023;"Uruguay";1;"Definitiva";"Acogidas"
"9137";"Cabo de Hornos";12201;"Magallanes y de la Antártica Chilena";12;2023;"Venezuela";1;"Definitiva";"Acogidas"
"9138";"Cabrero";8303;"Biobío";8;2023;"Argentina";1;"Definitiva";"Acogidas"
"9139";"Cabrero";8303;"Biobío";8;2023;"Bolivia";3;"Definitiva";"Acogidas"
"9140";"Cabrero";8303;"Biobío";8;2023;"China";2;"Definitiva";"Acogidas"
"9141";"Cabrero";8303;"Biobío";8;2023;"Colombia";8;"Definitiva";"Acogidas"
"9142";"Cabrero";8303;"Biobío";8;2023;"Ecuador";2;"Definitiva";"Acogidas"
"9143";"Cabrero";8303;"Biobío";8;2023;"Haití";7;"Definitiva";"Acogidas"
"9144";"Cabrero";8303;"Biobío";8;2023;"Perú";3;"Definitiva";"Acogidas"
"9145";"Cabrero";8303;"Biobío";8;2023;"Venezuela";62;"Definitiva";"Acogidas"
"9146";"Calama";2201;"Antofagasta";2;2023;"Alemania";1;"Definitiva";"Acogidas"
"9147";"Calama";2201;"Antofagasta";2;2023;"Argentina";39;"Definitiva";"Acogidas"
"9148";"Calama";2201;"Antofagasta";2;2023;"Bolivia";3218;"Definitiva";"Acogidas"
"9149";"Calama";2201;"Antofagasta";2;2023;"Brasil";7;"Definitiva";"Acogidas"
"9150";"Calama";2201;"Antofagasta";2;2023;"China";2;"Definitiva";"Acogidas"
"9151";"Calama";2201;"Antofagasta";2;2023;"Colombia";608;"Definitiva";"Acogidas"
"9152";"Calama";2201;"Antofagasta";2;2023;"Cuba";12;"Definitiva";"Acogidas"
"9153";"Calama";2201;"Antofagasta";2;2023;"Dominica";1;"Definitiva";"Acogidas"
"9154";"Calama";2201;"Antofagasta";2;2023;"Ecuador";50;"Definitiva";"Acogidas"
"9155";"Calama";2201;"Antofagasta";2;2023;"El Salvador";1;"Definitiva";"Acogidas"
"9156";"Calama";2201;"Antofagasta";2;2023;"España";9;"Definitiva";"Acogidas"
"9157";"Calama";2201;"Antofagasta";2;2023;"Estados Unidos";1;"Definitiva";"Acogidas"
"9158";"Calama";2201;"Antofagasta";2;2023;"Francia";1;"Definitiva";"Acogidas"
"9159";"Calama";2201;"Antofagasta";2;2023;"Guatemala";1;"Definitiva";"Acogidas"
"9160";"Calama";2201;"Antofagasta";2;2023;"Haití";8;"Definitiva";"Acogidas"
"9161";"Calama";2201;"Antofagasta";2;2023;"Honduras";4;"Definitiva";"Acogidas"
"9162";"Calama";2201;"Antofagasta";2;2023;"Marruecos";1;"Definitiva";"Acogidas"
"9163";"Calama";2201;"Antofagasta";2;2023;"México";8;"Definitiva";"Acogidas"
"9164";"Calama";2201;"Antofagasta";2;2023;"Otro país";2;"Definitiva";"Acogidas"
"9165";"Calama";2201;"Antofagasta";2;2023;"Pakistán";1;"Definitiva";"Acogidas"
"9166";"Calama";2201;"Antofagasta";2;2023;"Paraguay";41;"Definitiva";"Acogidas"
"9167";"Calama";2201;"Antofagasta";2;2023;"Perú";250;"Definitiva";"Acogidas"
"9168";"Calama";2201;"Antofagasta";2;2023;"Portugal";1;"Definitiva";"Acogidas"
"9169";"Calama";2201;"Antofagasta";2;2023;"Reino Unido";1;"Definitiva";"Acogidas"
"9170";"Calama";2201;"Antofagasta";2;2023;"República Dominicana";20;"Definitiva";"Acogidas"
"9171";"Calama";2201;"Antofagasta";2;2023;"Venezuela";625;"Definitiva";"Acogidas"
"9172";"Calbuco";10102;"Los Lagos";10;2023;"Alemania";1;"Definitiva";"Acogidas"
"9173";"Calbuco";10102;"Los Lagos";10;2023;"Colombia";10;"Definitiva";"Acogidas"
"9174";"Calbuco";10102;"Los Lagos";10;2023;"Corea del Sur";13;"Definitiva";"Acogidas"
"9175";"Calbuco";10102;"Los Lagos";10;2023;"Ecuador";1;"Definitiva";"Acogidas"
"9176";"Calbuco";10102;"Los Lagos";10;2023;"Haití";18;"Definitiva";"Acogidas"
"9177";"Calbuco";10102;"Los Lagos";10;2023;"México";1;"Definitiva";"Acogidas"
"9178";"Calbuco";10102;"Los Lagos";10;2023;"Venezuela";78;"Definitiva";"Acogidas"
"9179";"Caldera";3102;"Atacama";3;2023;"Argentina";1;"Definitiva";"Acogidas"
"9180";"Caldera";3102;"Atacama";3;2023;"Bolivia";8;"Definitiva";"Acogidas"
"9181";"Caldera";3102;"Atacama";3;2023;"China";2;"Definitiva";"Acogidas"
"9182";"Caldera";3102;"Atacama";3;2023;"Colombia";34;"Definitiva";"Acogidas"
"9183";"Caldera";3102;"Atacama";3;2023;"Cuba";7;"Definitiva";"Acogidas"
"9184";"Caldera";3102;"Atacama";3;2023;"Ecuador";4;"Definitiva";"Acogidas"
"9185";"Caldera";3102;"Atacama";3;2023;"España";1;"Definitiva";"Acogidas"
"9186";"Caldera";3102;"Atacama";3;2023;"Haití";4;"Definitiva";"Acogidas"
"9187";"Caldera";3102;"Atacama";3;2023;"Pakistán";1;"Definitiva";"Acogidas"
"9188";"Caldera";3102;"Atacama";3;2023;"Paraguay";1;"Definitiva";"Acogidas"
"9189";"Caldera";3102;"Atacama";3;2023;"Perú";23;"Definitiva";"Acogidas"
"9190";"Caldera";3102;"Atacama";3;2023;"República Dominicana";4;"Definitiva";"Acogidas"
"9191";"Caldera";3102;"Atacama";3;2023;"Venezuela";80;"Definitiva";"Acogidas"
"9192";"Calera";5502;"Valparaíso";5;2023;"Argentina";3;"Definitiva";"Acogidas"
"9193";"Calera";5502;"Valparaíso";5;2023;"Bolivia";11;"Definitiva";"Acogidas"
"9194";"Calera";5502;"Valparaíso";5;2023;"Brasil";1;"Definitiva";"Acogidas"
"9195";"Calera";5502;"Valparaíso";5;2023;"China";8;"Definitiva";"Acogidas"
"9196";"Calera";5502;"Valparaíso";5;2023;"Colombia";48;"Definitiva";"Acogidas"
"9197";"Calera";5502;"Valparaíso";5;2023;"Cuba";2;"Definitiva";"Acogidas"
"9198";"Calera";5502;"Valparaíso";5;2023;"Ecuador";14;"Definitiva";"Acogidas"
"9199";"Calera";5502;"Valparaíso";5;2023;"Estados Unidos";1;"Definitiva";"Acogidas"
"9200";"Calera";5502;"Valparaíso";5;2023;"Haití";160;"Definitiva";"Acogidas"
"9201";"Calera";5502;"Valparaíso";5;2023;"Paraguay";1;"Definitiva";"Acogidas"
"9202";"Calera";5502;"Valparaíso";5;2023;"Perú";9;"Definitiva";"Acogidas"
"9203";"Calera";5502;"Valparaíso";5;2023;"República Dominicana";1;"Definitiva";"Acogidas"
"9204";"Calera";5502;"Valparaíso";5;2023;"Uruguay";1;"Definitiva";"Acogidas"
"9205";"Calera";5502;"Valparaíso";5;2023;"Venezuela";262;"Definitiva";"Acogidas"
"9206";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Argentina";3;"Definitiva";"Acogidas"
"9207";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Bolivia";6;"Definitiva";"Acogidas"
"9208";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Colombia";16;"Definitiva";"Acogidas"
"9209";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Costa Rica";1;"Definitiva";"Acogidas"
"9210";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Ecuador";10;"Definitiva";"Acogidas"
"9211";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Haití";77;"Definitiva";"Acogidas"
"9212";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Honduras";1;"Definitiva";"Acogidas"
"9213";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Perú";10;"Definitiva";"Acogidas"
"9214";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Venezuela";53;"Definitiva";"Acogidas"
"9215";"Calle Larga";5302;"Valparaíso";5;2023;"Argentina";10;"Definitiva";"Acogidas"
"9216";"Calle Larga";5302;"Valparaíso";5;2023;"Bolivia";1;"Definitiva";"Acogidas"
"9217";"Calle Larga";5302;"Valparaíso";5;2023;"Brasil";2;"Definitiva";"Acogidas"
"9218";"Calle Larga";5302;"Valparaíso";5;2023;"Colombia";9;"Definitiva";"Acogidas"
"9219";"Calle Larga";5302;"Valparaíso";5;2023;"Cuba";3;"Definitiva";"Acogidas"
"9220";"Calle Larga";5302;"Valparaíso";5;2023;"Ecuador";1;"Definitiva";"Acogidas"
"9221";"Calle Larga";5302;"Valparaíso";5;2023;"Haití";2;"Definitiva";"Acogidas"
"9222";"Calle Larga";5302;"Valparaíso";5;2023;"Perú";11;"Definitiva";"Acogidas"
"9223";"Calle Larga";5302;"Valparaíso";5;2023;"Venezuela";25;"Definitiva";"Acogidas"
"9224";"Camarones";15102;"Arica y Parinacota";15;2023;"Perú";2;"Definitiva";"Acogidas"
"9225";"Camiña";1402;"Tarapacá";1;2023;"Bolivia";14;"Definitiva";"Acogidas"
"9226";"Camiña";1402;"Tarapacá";1;2023;"Guatemala";1;"Definitiva";"Acogidas"
"9227";"Camiña";1402;"Tarapacá";1;2023;"Perú";2;"Definitiva";"Acogidas"
"9228";"Canela";4202;"Coquimbo";4;2023;"Bolivia";1;"Definitiva";"Acogidas"
"9229";"Canela";4202;"Coquimbo";4;2023;"Colombia";2;"Definitiva";"Acogidas"
"9230";"Canela";4202;"Coquimbo";4;2023;"Haití";2;"Definitiva";"Acogidas"
"9231";"Canela";4202;"Coquimbo";4;2023;"Perú";2;"Definitiva";"Acogidas"
"9232";"Canela";4202;"Coquimbo";4;2023;"Venezuela";2;"Definitiva";"Acogidas"
"9233";"Carahue";9102;"La Araucanía";9;2023;"Bolivia";1;"Definitiva";"Acogidas"
"9234";"Carahue";9102;"La Araucanía";9;2023;"China";1;"Definitiva";"Acogidas"
"9235";"Carahue";9102;"La Araucanía";9;2023;"Colombia";1;"Definitiva";"Acogidas"
"9236";"Carahue";9102;"La Araucanía";9;2023;"Ecuador";2;"Definitiva";"Acogidas"
"9237";"Carahue";9102;"La Araucanía";9;2023;"Perú";2;"Definitiva";"Acogidas"
"9238";"Carahue";9102;"La Araucanía";9;2023;"Venezuela";4;"Definitiva";"Acogidas"
"9239";"Cartagena";5603;"Valparaíso";5;2023;"Australia";1;"Definitiva";"Acogidas"
"9240";"Cartagena";5603;"Valparaíso";5;2023;"Bolivia";4;"Definitiva";"Acogidas"
"9241";"Cartagena";5603;"Valparaíso";5;2023;"Brasil";1;"Definitiva";"Acogidas"
"9242";"Cartagena";5603;"Valparaíso";5;2023;"China";3;"Definitiva";"Acogidas"
"9243";"Cartagena";5603;"Valparaíso";5;2023;"Colombia";19;"Definitiva";"Acogidas"
"9244";"Cartagena";5603;"Valparaíso";5;2023;"Costa Rica";1;"Definitiva";"Acogidas"
"9245";"Cartagena";5603;"Valparaíso";5;2023;"Ecuador";4;"Definitiva";"Acogidas"
"9246";"Cartagena";5603;"Valparaíso";5;2023;"Haití";31;"Definitiva";"Acogidas"
"9247";"Cartagena";5603;"Valparaíso";5;2023;"Perú";3;"Definitiva";"Acogidas"
"9248";"Cartagena";5603;"Valparaíso";5;2023;"República Dominicana";4;"Definitiva";"Acogidas"
"9249";"Cartagena";5603;"Valparaíso";5;2023;"Venezuela";92;"Definitiva";"Acogidas"
"9250";"Casablanca";5102;"Valparaíso";5;2023;"Argentina";7;"Definitiva";"Acogidas"
"9251";"Casablanca";5102;"Valparaíso";5;2023;"Australia";1;"Definitiva";"Acogidas"
"9252";"Casablanca";5102;"Valparaíso";5;2023;"Bolivia";6;"Definitiva";"Acogidas"
"9253";"Casablanca";5102;"Valparaíso";5;2023;"Brasil";1;"Definitiva";"Acogidas"
"9254";"Casablanca";5102;"Valparaíso";5;2023;"China";1;"Definitiva";"Acogidas"
"9255";"Casablanca";5102;"Valparaíso";5;2023;"Colombia";18;"Definitiva";"Acogidas"
"9256";"Casablanca";5102;"Valparaíso";5;2023;"Cuba";2;"Definitiva";"Acogidas"
"9257";"Casablanca";5102;"Valparaíso";5;2023;"Ecuador";2;"Definitiva";"Acogidas"
"9258";"Casablanca";5102;"Valparaíso";5;2023;"España";1;"Definitiva";"Acogidas"
"9259";"Casablanca";5102;"Valparaíso";5;2023;"Haití";44;"Definitiva";"Acogidas"
"9260";"Casablanca";5102;"Valparaíso";5;2023;"Nicaragua";1;"Definitiva";"Acogidas"
"9261";"Casablanca";5102;"Valparaíso";5;2023;"Perú";5;"Definitiva";"Acogidas"
"9262";"Casablanca";5102;"Valparaíso";5;2023;"Uruguay";3;"Definitiva";"Acogidas"
"9263";"Casablanca";5102;"Valparaíso";5;2023;"Venezuela";234;"Definitiva";"Acogidas"
"9264";"Castro";10201;"Los Lagos";10;2023;"Alemania";1;"Definitiva";"Acogidas"
"9265";"Castro";10201;"Los Lagos";10;2023;"Argentina";6;"Definitiva";"Acogidas"
"9266";"Castro";10201;"Los Lagos";10;2023;"Bolivia";15;"Definitiva";"Acogidas"
"9267";"Castro";10201;"Los Lagos";10;2023;"Brasil";1;"Definitiva";"Acogidas"
"9268";"Castro";10201;"Los Lagos";10;2023;"China";3;"Definitiva";"Acogidas"
"9269";"Castro";10201;"Los Lagos";10;2023;"Colombia";47;"Definitiva";"Acogidas"
"9270";"Castro";10201;"Los Lagos";10;2023;"Cuba";6;"Definitiva";"Acogidas"
"9271";"Castro";10201;"Los Lagos";10;2023;"Dominica";1;"Definitiva";"Acogidas"
"9272";"Castro";10201;"Los Lagos";10;2023;"Ecuador";27;"Definitiva";"Acogidas"
"9273";"Castro";10201;"Los Lagos";10;2023;"Estados Unidos";1;"Definitiva";"Acogidas"
"9274";"Castro";10201;"Los Lagos";10;2023;"Francia";1;"Definitiva";"Acogidas"
"9275";"Castro";10201;"Los Lagos";10;2023;"Haití";39;"Definitiva";"Acogidas"
"9276";"Castro";10201;"Los Lagos";10;2023;"México";1;"Definitiva";"Acogidas"
"9277";"Castro";10201;"Los Lagos";10;2023;"Otro país";1;"Definitiva";"Acogidas"
"9278";"Castro";10201;"Los Lagos";10;2023;"Paraguay";2;"Definitiva";"Acogidas"
"9279";"Castro";10201;"Los Lagos";10;2023;"Perú";7;"Definitiva";"Acogidas"
"9280";"Castro";10201;"Los Lagos";10;2023;"República Dominicana";14;"Definitiva";"Acogidas"
"9281";"Castro";10201;"Los Lagos";10;2023;"Uruguay";2;"Definitiva";"Acogidas"
"9282";"Castro";10201;"Los Lagos";10;2023;"Venezuela";240;"Definitiva";"Acogidas"
"9283";"Catemu";5702;"Valparaíso";5;2023;"Bolivia";14;"Definitiva";"Acogidas"
"9284";"Catemu";5702;"Valparaíso";5;2023;"Colombia";1;"Definitiva";"Acogidas"
"9285";"Catemu";5702;"Valparaíso";5;2023;"Ecuador";5;"Definitiva";"Acogidas"
"9286";"Catemu";5702;"Valparaíso";5;2023;"Estados Unidos";1;"Definitiva";"Acogidas"
"9287";"Catemu";5702;"Valparaíso";5;2023;"Haití";69;"Definitiva";"Acogidas"
"9288";"Catemu";5702;"Valparaíso";5;2023;"Venezuela";14;"Definitiva";"Acogidas"
"9289";"Cauquenes";7201;"Maule";7;2023;"Argentina";1;"Definitiva";"Acogidas"
"9290";"Cauquenes";7201;"Maule";7;2023;"Bolivia";2;"Definitiva";"Acogidas"
"9291";"Cauquenes";7201;"Maule";7;2023;"China";3;"Definitiva";"Acogidas"
"9292";"Cauquenes";7201;"Maule";7;2023;"Colombia";14;"Definitiva";"Acogidas"
"9293";"Cauquenes";7201;"Maule";7;2023;"Ecuador";2;"Definitiva";"Acogidas"
"9294";"Cauquenes";7201;"Maule";7;2023;"Haití";33;"Definitiva";"Acogidas"
"9295";"Cauquenes";7201;"Maule";7;2023;"Perú";5;"Definitiva";"Acogidas"
"9296";"Cauquenes";7201;"Maule";7;2023;"Portugal";1;"Definitiva";"Acogidas"
"9297";"Cauquenes";7201;"Maule";7;2023;"Ucrania";1;"Definitiva";"Acogidas"
"9298";"Cauquenes";7201;"Maule";7;2023;"Venezuela";27;"Definitiva";"Acogidas"
"9299";"Cañete";8203;"Biobío";8;2023;"Argentina";2;"Definitiva";"Acogidas"
"9300";"Cañete";8203;"Biobío";8;2023;"Brasil";1;"Definitiva";"Acogidas"
"9301";"Cañete";8203;"Biobío";8;2023;"China";2;"Definitiva";"Acogidas"
"9302";"Cañete";8203;"Biobío";8;2023;"Colombia";13;"Definitiva";"Acogidas"
"9303";"Cañete";8203;"Biobío";8;2023;"Ecuador";7;"Definitiva";"Acogidas"
"9304";"Cañete";8203;"Biobío";8;2023;"España";1;"Definitiva";"Acogidas"
"9305";"Cañete";8203;"Biobío";8;2023;"Haití";1;"Definitiva";"Acogidas"
"9306";"Cañete";8203;"Biobío";8;2023;"Perú";1;"Definitiva";"Acogidas"
"9307";"Cañete";8203;"Biobío";8;2023;"República Dominicana";2;"Definitiva";"Acogidas"
"9308";"Cañete";8203;"Biobío";8;2023;"Venezuela";15;"Definitiva";"Acogidas"
"9309";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Argentina";4;"Definitiva";"Acogidas"
"9310";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Bolivia";8;"Definitiva";"Acogidas"
"9311";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Brasil";1;"Definitiva";"Acogidas"
"9312";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"China";10;"Definitiva";"Acogidas"
"9313";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Colombia";224;"Definitiva";"Acogidas"
"9314";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Cuba";3;"Definitiva";"Acogidas"
"9315";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Ecuador";30;"Definitiva";"Acogidas"
"9316";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"España";3;"Definitiva";"Acogidas"
"9317";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Haití";440;"Definitiva";"Acogidas"
"9318";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Italia";1;"Definitiva";"Acogidas"
"9319";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"México";1;"Definitiva";"Acogidas"
"9320";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Otro país";1;"Definitiva";"Acogidas"
"9321";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Perú";149;"Definitiva";"Acogidas"
"9322";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Portugal";2;"Definitiva";"Acogidas"
"9323";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"República Dominicana";20;"Definitiva";"Acogidas"
"9324";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Siria";1;"Definitiva";"Acogidas"
"9325";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Uruguay";2;"Definitiva";"Acogidas"
"9326";"Cerrillos";13102;"Metropolitana de Santiago";13;2023;"Venezuela";423;"Definitiva";"Acogidas"
"9327";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Argentina";8;"Definitiva";"Acogidas"
"9328";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Bolivia";26;"Definitiva";"Acogidas"
"9329";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Brasil";3;"Definitiva";"Acogidas"
"9330";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"China";3;"Definitiva";"Acogidas"
"9331";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Colombia";201;"Definitiva";"Acogidas"
"9332";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Cuba";7;"Definitiva";"Acogidas"
"9333";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Dominica";1;"Definitiva";"Acogidas"
"9334";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Ecuador";70;"Definitiva";"Acogidas"
"9335";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Francia";1;"Definitiva";"Acogidas"
"9336";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Haití";564;"Definitiva";"Acogidas"
"9337";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"México";1;"Definitiva";"Acogidas"
"9338";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Nicaragua";1;"Definitiva";"Acogidas"
"9339";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Paraguay";6;"Definitiva";"Acogidas"
"9340";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Perú";430;"Definitiva";"Acogidas"
"9341";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"República Dominicana";37;"Definitiva";"Acogidas"
"9342";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Siria";4;"Definitiva";"Acogidas"
"9343";"Cerro Navia";13103;"Metropolitana de Santiago";13;2023;"Venezuela";416;"Definitiva";"Acogidas"
"9344";"Chaitén";10401;"Los Lagos";10;2023;"Argentina";1;"Definitiva";"Acogidas"
"9345";"Chaitén";10401;"Los Lagos";10;2023;"Colombia";2;"Definitiva";"Acogidas"
"9346";"Chaitén";10401;"Los Lagos";10;2023;"Dominica";1;"Definitiva";"Acogidas"
"9347";"Chaitén";10401;"Los Lagos";10;2023;"Perú";1;"Definitiva";"Acogidas"
"9348";"Chaitén";10401;"Los Lagos";10;2023;"República Dominicana";4;"Definitiva";"Acogidas"
"9349";"Chaitén";10401;"Los Lagos";10;2023;"Venezuela";6;"Definitiva";"Acogidas"
"9350";"Chanco";7202;"Maule";7;2023;"Argentina";2;"Definitiva";"Acogidas"
"9351";"Chanco";7202;"Maule";7;2023;"Colombia";1;"Definitiva";"Acogidas"
"9352";"Chanco";7202;"Maule";7;2023;"Haití";40;"Definitiva";"Acogidas"
"9353";"Chanco";7202;"Maule";7;2023;"Perú";3;"Definitiva";"Acogidas"
"9354";"Chanco";7202;"Maule";7;2023;"Venezuela";5;"Definitiva";"Acogidas"
"9355";"Chañaral";3201;"Atacama";3;2023;"Bolivia";16;"Definitiva";"Acogidas"
"9356";"Chañaral";3201;"Atacama";3;2023;"Colombia";20;"Definitiva";"Acogidas"
"9357";"Chañaral";3201;"Atacama";3;2023;"Ecuador";1;"Definitiva";"Acogidas"
"9358";"Chañaral";3201;"Atacama";3;2023;"Otro país";1;"Definitiva";"Acogidas"
"9359";"Chañaral";3201;"Atacama";3;2023;"Perú";16;"Definitiva";"Acogidas"
"9360";"Chañaral";3201;"Atacama";3;2023;"Venezuela";16;"Definitiva";"Acogidas"
"9361";"Chiguayante";8103;"Biobío";8;2023;"Argentina";3;"Definitiva";"Acogidas"
"9362";"Chiguayante";8103;"Biobío";8;2023;"Bolivia";4;"Definitiva";"Acogidas"
"9363";"Chiguayante";8103;"Biobío";8;2023;"Brasil";8;"Definitiva";"Acogidas"
"9364";"Chiguayante";8103;"Biobío";8;2023;"Colombia";17;"Definitiva";"Acogidas"
"9365";"Chiguayante";8103;"Biobío";8;2023;"Cuba";2;"Definitiva";"Acogidas"
"9366";"Chiguayante";8103;"Biobío";8;2023;"Ecuador";3;"Definitiva";"Acogidas"
"9367";"Chiguayante";8103;"Biobío";8;2023;"El Salvador";1;"Definitiva";"Acogidas"
"9368";"Chiguayante";8103;"Biobío";8;2023;"España";2;"Definitiva";"Acogidas"
"9369";"Chiguayante";8103;"Biobío";8;2023;"Haití";10;"Definitiva";"Acogidas"
"9370";"Chiguayante";8103;"Biobío";8;2023;"Italia";3;"Definitiva";"Acogidas"
"9371";"Chiguayante";8103;"Biobío";8;2023;"Perú";6;"Definitiva";"Acogidas"
"9372";"Chiguayante";8103;"Biobío";8;2023;"Turquía";1;"Definitiva";"Acogidas"
"9373";"Chiguayante";8103;"Biobío";8;2023;"Uruguay";1;"Definitiva";"Acogidas"
"9374";"Chiguayante";8103;"Biobío";8;2023;"Venezuela";175;"Definitiva";"Acogidas"
"9375";"Chile Chico";11401;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Argentina";4;"Definitiva";"Acogidas"
"9376";"Chile Chico";11401;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Estados Unidos";2;"Definitiva";"Acogidas"
"9377";"Chile Chico";11401;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Paraguay";5;"Definitiva";"Acogidas"
"9378";"Chile Chico";11401;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Venezuela";11;"Definitiva";"Acogidas"
"9379";"Chillán";16101;"Ñuble";16;2023;"Argentina";19;"Definitiva";"Acogidas"
"9380";"Chillán";16101;"Ñuble";16;2023;"Bolivia";8;"Definitiva";"Acogidas"
"9381";"Chillán";16101;"Ñuble";16;2023;"Brasil";10;"Definitiva";"Acogidas"
"9382";"Chillán";16101;"Ñuble";16;2023;"China";14;"Definitiva";"Acogidas"
"9383";"Chillán";16101;"Ñuble";16;2023;"Colombia";108;"Definitiva";"Acogidas"
"9384";"Chillán";16101;"Ñuble";16;2023;"Costa Rica";1;"Definitiva";"Acogidas"
"9385";"Chillán";16101;"Ñuble";16;2023;"Cuba";20;"Definitiva";"Acogidas"
"9386";"Chillán";16101;"Ñuble";16;2023;"Ecuador";34;"Definitiva";"Acogidas"
"9387";"Chillán";16101;"Ñuble";16;2023;"El Salvador";4;"Definitiva";"Acogidas"
"9388";"Chillán";16101;"Ñuble";16;2023;"España";1;"Definitiva";"Acogidas"
"9389";"Chillán";16101;"Ñuble";16;2023;"Estados Unidos";3;"Definitiva";"Acogidas"
"9390";"Chillán";16101;"Ñuble";16;2023;"Francia";2;"Definitiva";"Acogidas"
"9391";"Chillán";16101;"Ñuble";16;2023;"Guatemala";2;"Definitiva";"Acogidas"
"9392";"Chillán";16101;"Ñuble";16;2023;"Haití";295;"Definitiva";"Acogidas"
"9393";"Chillán";16101;"Ñuble";16;2023;"Honduras";3;"Definitiva";"Acogidas"
"9394";"Chillán";16101;"Ñuble";16;2023;"Italia";2;"Definitiva";"Acogidas"
"9395";"Chillán";16101;"Ñuble";16;2023;"México";2;"Definitiva";"Acogidas"
"9396";"Chillán";16101;"Ñuble";16;2023;"Nicaragua";2;"Definitiva";"Acogidas"
