comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
San Fabián;16304;Región de Ñuble;4737;1819;1084245,508521165;586657,594832325;284127,924134140;454560,389774601;2,61242440901594;NA;2,68664101154480;9,51246819338422;46,9871226514672;341454,307156428;551719,340192044;676796,061107575;251250,000000000;619962,282398453;336634,843782985;NA;NA;4,90985856027021;2,67553303778763;0,06164238969812117;0,00000000000000000;0,14861726831327846;0,1530504538737598;0,5115051720498206;0,01055520371543171;0,0301878826261347;0,000000000000000000;0,00527760185771585;0,04770952079375132;0,01118851593835761;0,871226514671733;0,03799873337555415;0,33438885370487648;0,3892759130251214;0,0994300189993667;0,01984378298501161;0,2159594680177327;0,269368798817817;0,1904158750263880;0,262402364365632;0,06523115896136795;0,07789740341988600;0,4953271028037383;0,2836723474436503;0,3177570093457944;0,517317207256734468;0,620670698185816;0,6624518966465091;0,0681693238042881;0,01319406267179769;0,923584387025838;0,06322155030236394;0,03298515667949423;0,00000000000000000;0,6536558548653106;0,7157778999450247;0,7355689939527212;0,1165475536008796;0,12039582188015394
San Felipe;5701;Región de Valparaíso;85586;30565;1181459,680647800;763395,226271880;389929,577654180;522639,423425487;2,79630296090299;54,0271493212670;2,92599378373957;11,53706042002293;37,8170962540602;348181,987427850;573125,958575485;602420,946319097;285388,180749302;581800,632236368;333479,629273479;NA;NA;5,13401024729195;2,81228505252322;0,02521440422499007;0,11952889491271937;0,08314443951113500;0,1750753627929802;0,3150865795807726;0,04720398195966630;0,0855396910709696;0,002103147711074241;0,01487392797887505;0,00822564438109036;0,02593882176991564;0,840265931343911;0,07945224686280467;0,14852896501764307;0,2591662187740986;0,1523613675133784;0,08353001659149861;0,2829201037552871;0,398009020166850;0,2747178276820975;0,401479213890122;0,03109153366204753;0,05296426985721964;0,5301815802388352;0,2929494519875675;0,4100441681662031;0,075347619826599058;0,406674300670702;0,5955831833796826;0,2306232619008670;0,01629314575494847;0,942875838377229;0,03360052347456241;0,11339767708162932;0,11948306886962212;0,5766399476525438;0,6183543268444299;0,5873711761819074;0,1611320137412073;0,07050548012432521
San Fernando;6301;Región del Libertador Gral. Bernardo O'Higgins;80191;30364;1242392,639408510;711028,723389540;378210,340534844;541494,316130945;2,64105519694375;30,0000000000000;2,65139639046239;11,33540894797472;40,1633225673704;379156,687022234;600373,269129721;666609,314005187;287070,541366906;640185,425480275;377548,736042698;NA;NA;4,93273559376987;2,71253631953711;0,05102817024354354;0,03267199561047998;0,07902383060443192;0,1340674140489581;0,3687570924417952;0,05644024890573755;0,0709181828384731;0,002157349328478258;0,01680986644386527;0,00769413026399471;0,02021423850556796;0,843984985846292;0,10372735094960780;0,18866206930952351;0,2806674065668217;0,1692209848985547;0,05702634959035303;0,2292900699579753;0,339489468893018;0,2153608260278585;0,346547617563068;0,02207230237807235;0,03759773540671647;0,5767026742194704;0,2604399947306020;0,3563759715452510;0,134073244631800814;0,447207219075221;0,6439862995652746;0,1907522065604005;0,02282307996311421;0,883546304834673;0,09093004874193124;0,01564352522724279;0,11467527335001976;0,5517059675932025;0,6004808325648795;0,6431300223949413;0,1042682123567382;0,04749044921617705
San Gregorio;12104;Región de Magallanes y de la Antártica Chilena;665;393;1108214,951653944;699950,778625954;494524,569974555;730420,600508906;1,69465648854962;NA;1,69465648854962;8,38558558558559;52,6105263157895;473922,520300752;600099,099099099;618492,468468469;288571,428571429;533410,764872521;473922,520300752;NA;NA;4,98045112781955;2,81203007518797;0,07669172932330827;0,03007518796992481;0,00000000000000000;0,0962406015037594;0,2150375939849624;0,00000000000000000;0,0887218045112782;0,000000000000000000;0,00000000000000000;0,04812030075187970;0,00000000000000000;0,857142857142857;0,14285714285714285;0,46466165413533833;0,5413533834586466;0,0947368421052632;0,04812030075187970;0,4932330827067669;0,589473684210526;0,4932330827067669;0,589473684210526;0,04812030075187970;0,09473684210526316;0,1017811704834606;0,0992366412213740;0,0992366412213740;1,000000000000000000;0,575063613231552;0,4961832061068702;0,0000000000000000;0,07888040712468193;0,676844783715013;0,24427480916030533;0,00000000000000000;0,00000000000000000;0,1501272264631043;0,6030534351145038;0,6030534351145038;0,0000000000000000;0,47328244274809161
San Ignacio;16108;Región de Ñuble;16617;6409;798312,934935247;404664,176002497;205375,154938368;340206,232485567;2,59244811983149;60,0000000000000;2,64019347792167;9,18909066360629;44,6134681350424;239448,892579888;394387,321937322;387681,176039485;227805,046757164;439894,280762565;226425,353433231;NA;NA;4,63326713606548;2,58392008184389;0,00643918878257206;0,00000000000000000;0,14467111993741349;0,2517903351988927;0,4918457001865559;0,02551603779262201;0,0820244328097731;0,000000000000000000;0,00692062345790456;0,01805380032496840;0,00992959017873262;0,939399410242523;0,02076187037371367;0,40073418787988208;0,4922669555274719;0,1006800264789071;0,07191430462779082;0,2875368598423301;0,353011975687549;0,3144370223265331;0,387554913642655;0,03008966720828068;0,03989889871818018;0,5556249024808863;0,1774067717272585;0,2435637384927446;0,545014822905289464;0,535809018567639;0,6105476673427992;0,1281011078171322;0,01482290528943673;0,912934935247309;0,06459666094554532;0,06740521142143860;0,01981588391324699;0,7608051178030895;0,8264939928225933;0,8316430020283976;0,1522858480262131;0,08581682009673897
San Javier;7406;Región del Maule;50708;19379;964242,974766500;593507,238402394;295108,546932246;428920,027762010;2,61664688580422;NA;2,63109551576449;9,95426478529336;40,3668651889248;297855,177960085;468060,330581867;490464,448581787;223645,443196005;505127,452258359;280683,449061292;NA;NA;5,10148300070995;2,88331229786227;0,02751045199968447;0,02210696537035576;0,08373432200047330;0,1433304409560621;0,3406168651889248;0,02956141042833478;0,1346927506507849;0,003944150824327522;0,00666561489311351;0,00140017354263627;0,01893192395677211;0,931943677526229;0,01749230890589256;0,30636191527964030;0,4357892245799480;0,0839906918040546;0,06375719807525440;0,3270292655991165;0,420328153348584;0,3117062396466041;0,435118718939812;0,00960400725723752;0,01579632405143173;0,4275246400743072;0,2285463646214975;0,2920171319469529;0,238866814593116261;0,420506734093607;0,7493162701893803;0,1378812116208267;0,01548067495742814;0,890861241550132;0,09365808349244027;0,04128179988647505;0,04799009236802725;0,7152587852830383;0,6692811806594767;0,6470406109706384;0,1078487022034161;0,05428556685071469
San Joaquín;13129;Región Metropolitana de Santiago;103569;35743;1322701,749041770;862303,983884956;377702,274711132;532280,990515625;2,89746244019808;102,3916666666667;3,09075902974009;11,79086965796772;38,6698143266808;373042,892525756;550135,791573230;616646,229239602;355609,789444900;603987,423242802;353197,470729658;NA;NA;4,27755409437187;2,38616767565584;0,07749423089920729;0,15587675848950941;0,05849240602883102;0,2216976122198727;0,2987670055711651;0,03963541214069847;0,1173613726114957;0,004412517259025384;0,02044047929399724;0,00670084677847619;0,02196603230696444;0,830055325435217;0,11079570141644701;0,14274541609941199;0,2455271364983731;0,1645666174241327;0,13917291853740019;0,2789251610037752;0,432977049117014;0,2390097422974056;0,423698210854599;0,01454103061726965;0,02931379080612925;0,5650337128948325;0,3392272612819293;0,4054500181853790;0,000000000000000000;0,462440198080743;0,4305738186498055;0,3606860084492068;0,03606300534370366;0,856223596228632;0,07414039112553507;0,10634250062949388;0,18831659345885907;0,4934672523291274;0,5322440757630865;0,5404414850460230;0,1471057269954956;0,01203032761659626
San José de Maipo;13203;Región Metropolitana de Santiago;19223;7121;1433633,568740346;763021,007723634;412107,822356411;612129,492346580;2,69976126948462;NA;2,77390815896644;11,44726827065729;40,3854757321958;398447,125006503;501605,991208342;540309,707807061;304892,410852713;617411,826636252;396370,924309421;NA;NA;4,54335951724497;2,52738906518233;0,06882380481714613;0,02002809134890496;0,06518233366279977;0,2902772720178952;0,2323258596472975;0,05118868022681163;0,2009051656869375;0,000000000000000000;0,00213286167611715;0,02382562555272330;0,03391770275191177;0,813556676897467;0,15476252405972013;0,20465067887426519;0,2819539093793893;0,2487645008583468;0,06611871195963169;0,3293970764188732;0,460594080008323;0,3049992196847526;0,454299537012953;0,02653071841023773;0,04962804973209176;0,6277208257267238;0,2814211487150681;0,3839348406122736;0,379019800589804778;0,474933295885409;0,3943266395169218;0,0893132986940036;0,07063614660862239;0,743996629686842;0,18536722370453587;0,05813790198005898;0,05855919112484202;0,4399662968684174;0,4337873894115995;0,5132706080606656;0,2237045358797922;0,26190141834012076
San Juan de la Costa;10306;Región de Los Lagos;7510;3214;734935,741132545;335459,897324207;179705,274424393;368863,600186683;2,33540759178594;NA;2,33540759178594;8,40432004867660;46,0057256990679;223841,651264980;354854,482758621;306535,418393415;208180,327868852;460108,407079646;210838,090679095;NA;NA;3,51877496671105;2,07190412782956;0,75898801597869503;0,00000000000000000;0,16391478029294274;0,4255659121171771;0,5095872170439414;0,01238348868175766;0,1861517976031958;0,011051930758988016;0,00785619174434088;0,00612516644474035;0,00785619174434088;0,978961384820240;0,01491344873501997;0,43861517976031955;0,5262316910785619;0,0591211717709720;0,04753661784287617;0,2808255659121172;0,312782956058589;0,3567243675099867;0,453928095872170;0,03395472703062583;0,03888149134487350;0,4685749844430616;0,1879278158058494;0,2205973864343497;0,800560049782202854;0,554760423148724;0,7237087741132545;0,0780958307405103;0,05382700684505289;0,879900435594275;0,06627255756067206;0,01711263223397635;0,00000000000000000;0,7719352831362788;0,8089607965152458;0,8344741754822651;0,1938394523957685;0,53422526446795271
San Miguel;13130;Región Metropolitana de Santiago;140864;53851;2002095,909212457;1519264,765074000;766729,905517075;899378,158140053;2,61079645689031;52,6571767497034;2,82459007260775;14,09351796981211;36,3476828714221;680008,234396297;870737,257763814;1016269,221457620;411807,304442627;966692,455749903;672015,999204907;NA;NA;5,87014816026630;3,18279975247349;0,06237221717401181;0,30755906406179012;0,01111000681508405;0,1777530099954566;0,2111540208995911;0,05387465924579737;0,1036602680599727;0,001469502498864153;0,01409160608814175;0,01464533166742390;0,01861369831894593;0,627477567014993;0,30523767605633800;0,04389340072694230;0,1098861313039527;0,3854497955474784;0,11215072694229895;0,2077393798273512;0,399079963652885;0,1789101544752385;0,386287482962290;0,01372955474784189;0,01496478873239437;0,4820894690906390;0,3199012088911998;0,3625559413938460;0,000000000000000000;0,305008263541996;0,3323800857922787;0,5352546842212772;0,01457725947521866;0,839241611112143;0,13052682401441013;0,00833782102467921;0,11769512172475906;0,3110991439341888;0,3355183747748417;0,3213867894746616;0,0542608308109413;0,02280366195613823
San Nicolás;16305;Región de Ñuble;12363;4392;861840,071721311;466694,660519126;200592,919398907;331590,936247723;2,81466302367942;40,0000000000000;2,85746812386157;9,85827775598274;41,1244843484591;236911,993852625;399481,043163733;431219,235652722;187109,375000000;471620,132255694;232805,556418345;NA;NA;4,69319744398609;2,64903340613120;0,09301949365040847;0,02879559977351775;0,13354363827549948;0,1977675321523902;0,4320148831189841;0,03429588287632452;0,0911591037774003;0,018765671762517189;0,00000000000000000;0,03186928738979212;0,00000000000000000;0,939901318450214;0,00825042465421014;0,32176656151419558;0,3844536115829491;0,0849308420286338;0,05961336245247917;0,2985521313597023;0,311574860470760;0,2923238696109359;0,355010919679689;0,02790584809512254;0,04141389630348621;0,4692622950819672;0,3249089253187614;0,3208105646630237;0,588570127504553731;0,557604735883424;0,8335610200364298;0,0398451730418944;0,02026411657559199;0,824225865209472;0,13205828779599271;0,02185792349726776;0,00000000000000000;0,8913934426229508;0,7729963570127505;0,7893897996357013;0,0660291438979964;0,14571948998178508
San Pablo;10307;Región de Los Lagos;10552;3934;960880,260803254;495823,778596848;238715,991611591;412593,265632944;2,67488561260803;NA;2,68581596339603;8,82388687624167;44,6906747536012;285828,603392722;440675,609419874;435594,523042999;494315,602836879;494963,235294118;283230,304207733;NA;NA;3,85688457512608;2,19078884765439;0,44711902956785443;0,00502274450341168;0,09590598938589841;0,2600454890068233;0,4195413191811979;0,02407126611068992;0,1283169067475360;0,000000000000000000;0,01383623957543594;0,01914329037149355;0,01923805913570887;0,933851402577710;0,02530326004548901;0,41499241849886276;0,4626611068991660;0,0711713419257013;0,05648218347232752;0,2732183472327521;0,309988627748294;0,3297952994692949;0,404378316906748;0,02141774071266111;0,02141774071266111;0,4687341128622267;0,2475851550584647;0,2801220132180987;0,537112353838332446;0,627097102186070;0,6357397051347229;0,1087951194712761;0,09303507880020336;0,896797153024911;0,01016776817488561;0,01016776817488561;0,04346720894763599;0,7000508388408744;0,7666497203863752;0,7587697000508389;0,1469242501270971;0,19776309100152517
San Pedro;13505;Región Metropolitana de Santiago;12335;4060;1566034,905418719;1031133,906403941;479481,458620690;643538,835960591;3,03669950738916;55,1814516129032;3,03669950738916;8,73944767710354;44,6040535062829;437434,115687069;977701,478752149;834121,392074871;184209,439528024;403233,197556008;420121,775192542;NA;NA;3,08301580867450;1,84175111471423;0,04288609647344954;0,03445480340494528;0,12557762464531819;0,1927847588163762;0,4801783542764491;0,02423996757194974;0,0501824077827321;0,000000000000000000;0,01264693960275638;0,02837454398054317;0,01264693960275638;0,822456424807458;0,03640048642075396;0,44564248074584517;0,5610052695581678;0,0299148763680584;0,03875152006485610;0,2218078638021889;0,310822861775436;0,2671260640453993;0,378759627077422;0,02748277259829753;0,02748277259829753;0,4399014778325123;0,3805418719211823;0,3307881773399015;1,000000000000000000;0,627339901477832;0,6497536945812807;0,1433497536945813;0,02438423645320197;0,798768472906404;0,05467980295566503;0,00000000000000000;0,00000000000000000;0,7751231527093596;0,5945812807881773;0,6916256157635468;0,0490147783251232;0,19384236453201970
San Pedro de Atacama;2203;Región de Antofagasta;10851;4060;1231330,948768473;841948,731034483;424118,124630542;560319,327339901;2,66403940886700;NA;3,27857142857143;11,48328805952521;34,2815408718090;371015,541148281;587922,057573953;654755,580454285;365380,530973451;660504,121750158;349156,331582343;NA;NA;4,47830902713679;2,51993723463172;0,70896691549165980;0,17933830983319510;0,03631001750990692;0,2358307990047000;0,2704819832273523;0,02174914754400516;0,1561146438116303;0,002303935121186988;0,00156667588240715;0,02681780481061653;0,00156667588240715;0,880656160722514;0,05234540595336835;0,12763800571375911;0,2118698737443554;0,1686480508708875;0,08036125702700211;0,2733388627776242;0,425398580775965;0,2505759837802968;0,424200534512948;0,00377845359874666;0,01041378674776518;0,6118226600985222;0,3901477832512315;0,4241379310344828;0,505911330049261032;0,284482758620690;0,4610837438423646;0,2305418719211823;0,10197044334975369;0,615270935960591;0,28275862068965518;0,13645320197044336;0,07906403940886700;0,5086206896551724;0,5147783251231527;0,5216748768472906;0,1576354679802956;0,22019704433497536
San Pedro de la Paz;8108;Región del Biobío;150788;53131;1688287,804332687;1129183,409892530;519672,272797425;679449,146223485;2,83798535694792;56,8983957219251;2,85836893715533;12,92261849880558;35,9257832188238;488228,720189936;854238,834599687;923857,325274861;410119,759579264;930495,452846826;486054,026527310;NA;NA;6,11838475210229;3,29257633233414;0,08858131946839271;0,03195877656046901;0,05465952197787623;0,0912539459373425;0,3284478870997692;0,04378332493301854;0,0824800381993262;0,002944531395071226;0,00768628803353052;0,01677852348993289;0,01269994959811126;0,737797437461867;0,22501127410669283;0,10472318752155343;0,1700732153752288;0,2672427514125792;0,12714539618537285;0,1921903599755949;0,311881582088760;0,1795633604796138;0,315926996843250;0,00895296707960846;0,02262779531527708;0,5546855884511867;0,2979428205755585;0,4244791176525946;0,000489356496207487;0,325836140859385;0,6786433532212832;0,2077882968511792;0,00912838079463967;0,805254935913120;0,18209708080028608;0,01251623346069150;0,08418813875138807;0,4513560821366058;0,4381058139316030;0,5008940166757637;0,0313752799683800;0,04313865728106002
San Rafael;7110;Región del Maule;10234;4131;850726,319051077;460625,144032922;216750,801500847;372209,200435730;2,47930283224401;NA;2,81820382473977;9,19949335022166;39,8084815321477;270090,460621458;484220,650636492;512191,449744004;198895,348837209;427027,453455349;267205,856361149;NA;NA;4,43804963846004;2,50752393980848;0,02296267344146961;0,00000000000000000;0,13699433261676763;0,0877467265976158;0,3954465507133086;0,03742427203439515;0,0357631424662888;0,000000000000000000;0,00713308579245652;0,00000000000000000;0,01182333398475669;0,954563220637092;0,03937854211452023;0,32675395739691226;0,4461598592925543;0,0603869454758648;0,05384014070744577;0,3041821379714676;0,333984756693375;0,2934336525307797;0,345124096150088;0,03683799101035763;0,04201680672268908;0,5255386105059308;0,2791091745340111;0,3657709997579279;0,443718228031953543;0,481239409343985;0,6059065601549262;0,1551682401355604;0,18106995884773663;0,771483902202856;0,04744613894940692;0,02977487291212782;0,01282982328733963;0,7250060518034375;0,8312757201646090;0,8097312999273784;0,1847010409101912;0,05930767368675866
San Ramón;13131;Región Metropolitana de Santiago;84930;29446;1168186,636011682;720287,238640223;297664,270597025;434928,582557903;2,88463628336616;49,9678362573099;3,39333016368947;10,75368796878027;42,5765453903214;322930,592535029;506489,278271166;556081,547690210;260403,276131045;567519,792855262;312214,478182032;NA;NA;3,87110561638997;2,23871423525256;0,04400094195219593;0,05402095843635935;0,05497468503473449;0,1822795243141410;0,3598021900388556;0,04149299423054280;0,1458377487342517;0,007217708701283410;0,01211586012009891;0,02530319086306370;0,01915695278464618;0,861733192040504;0,08688331567172966;0,21125632874131639;0,3378311550688802;0,1022371364653244;0,10662898857882963;0,2900388555280820;0,413552337218886;0,2543270929000353;0,407311903920876;0,01266925703520546;0,01266925703520546;0,5136860694152007;0,4088161380153501;0,3741085376621612;0,000000000000000000;0,521870542688311;0,4703185492087211;0,2478774706241934;0,16127827209128576;0,721320383074102;0,08255790260137200;0,14317734157440740;0,63217414929022619;0,6008286354683149;0,6063981525504313;0,6307138490796712;0,1823337634992868;0,00655437071249066
San Rosendo;8310;Región del Biobío;3571;1537;824560,604424203;343847,882238126;207466,703968770;403634,735198439;2,32465842550423;NA;2,34157449577098;9,62360876897133;46,6855222626715;280704,497059647;408173,076923077;396276,219311377;NA;520489,276139410;280704,497059647;NA;NA;4,07112853542425;2,34080089610753;0,00000000000000000;0,00000000000000000;0,10473256790814897;0,1570988518622235;0,4542145057406889;0,04116493979277513;0,1260151218146177;0,000000000000000000;0,00000000000000000;0,00000000000000000;0,01932231867824139;0,996079529543545;0,00392047045645477;0,37244469336320357;0,4558947073648838;0,1809017082049846;0,02212265471856623;0,2486698403808457;0,334920190422851;0,2685522262671521;0,354802576309157;0,00000000000000000;0,00000000000000000;0,5875081327260898;0,1958360442420299;0,2947299934938191;0,200390370852309707;0,663630448926480;0,8054651919323357;0,0904359141184125;0,00780741704619388;0,789850357839948;0,20234222511385816;0,00000000000000000;0,00000000000000000;0,5478204294079375;0,7046193884189981;0,7657774886141835;0,0416395575797007;0,08913467794404685
San Vicente;6117;Región del Libertador Gral. Bernardo O'Higgins;51663;20117;925413,489933887;497715,975692201;263569,041805438;422470,309489487;2,56807675100661;NA;2,58487846100313;9,77270329166189;43,9936705185529;274661,764357471;569551,885506368;583720,857609711;267342,644320298;547557,080927206;268149,785146043;NA;NA;4,12889301821420;2,34409538741459;0,01080076650601010;0,01277510016839905;0,13243520507907014;0,1780190852254031;0,4657878946247798;0,03547993728587190;0,0595009968449374;0,002167895786152566;0,00420029808567060;0,02177573892340747;0,00754892282678126;0,910283955635561;0,04825503745427095;0,31744188297233999;0,4009832955887192;0,1083947893076283;0,04289336662601862;0,2049435766409229;0,298821206666280;0,2036660666240830;0,307299227687126;0,03327332907496661;0,04982289065675628;0,6340408609633643;0,2621166177859522;0,3050156583983695;0,509519312024655724;0,560769498434160;0,6682407913704826;0,0919123129691306;0,03887259531739325;0,863896207187950;0,09723119749465627;0,00964358502758861;0,03419993040711836;0,6420440423522394;0,7374857086046627;0,7477258040463289;0,0732713625292042;0,04036387135258736
Santa Bárbara;8311;Región del Biobío;14654;4996;860377,938350681;458269,911929544;229728,486389111;368016,863690953;2,93034427542034;NA;2,93034427542034;9,37801860226982;41,6027023338338;228902,315408762;469305,420590951;434737,173252280;406766,055045872;477146,208226221;222085,539238433;NA;NA;3,62365224512079;2,11123242800601;0,13409308038760748;0,00000000000000000;0,21345707656612528;0,1212638187525590;0,4317592466220827;0,05800464037122970;0,0709021427596561;0,000000000000000000;0,00000000000000000;0,00620990855739047;0,00989490923979801;0,972976661662345;0,00887129793912925;0,33902006278149310;0,3901323870615532;0,0728811246076157;0,06817251262453937;0,2127064282789682;0,279377644329193;0,2612938446840453;0,336563395659888;0,00893953869250716;0,00893953869250716;0,4793835068054443;0,3026421136909528;0,4209367493995196;0,449959967974379482;0,571457165732586;0,7383907125700561;0,1124899919935949;0,00940752602081665;0,915932746196958;0,07465972778222578;0,01901521216973579;0,00000000000000000;0,8128502802241794;0,7728182546036829;0,7644115292233787;0,0554443554843875;0,08566853482786228
Santa Cruz;6310;Región del Libertador Gral. Bernardo O'Higgins;42021;16871;1082597,410112027;554314,954833738;281146,645723431;489626,297966925;2,49042736055954;42,0000000000000;2,59652658407919;10,03859272707267;44,6166678565479;337893,254896361;492426,559401761;518451,224754617;323009,507544582;528668,853995782;336207,616572666;NA;NA;4,54672663668166;2,51814568906023;0,00525927512434259;0,01789581399776302;0,07893672211513290;0,0799362223650080;0,4204088431974489;0,02984222174626972;0,0858142357392732;0,000000000000000000;0,01803859974774517;0,00985221674876847;0,01520668237309917;0,908307750886462;0,05278313224340211;0,29223483496347064;0,3958734918255158;0,1500440256062445;0,05242616786844673;0,2766711882154161;0,374907784203137;0,2851431427143571;0,398491230575189;0,01806239737274220;0,03272173437090978;0,5239760535830715;0,2435540276213621;0,2675597178590481;0,401576670025487525;0,602453915002075;0,7092644182324699;0,1315867464880564;0,08476083219726158;0,832434354810029;0,07646256890522198;0,01031355580582064;0,00000000000000000;0,5393278406733448;0,6412186592377452;0,7316697291209768;0,0779444016359433;0,01511469385335783
Santa Juana;8109;Región del Biobío;14856;4782;985375,925135926;535778,279381012;200210,714345462;347678,696570473;3,10727728983689;50,0000000000000;3,10727728983689;10,54873407248056;37,0175686591276;241169,955371567;411787,424012158;388319,778569263;268514,170040486;465322,806171649;241169,955371567;NA;NA;4,21291060850835;2,35117124394184;0,03358912224017232;0,00000000000000000;0,02867528271405493;0,1738018309100700;0,3713651050080776;0,06805331179321486;0,0879779213785676;0,000000000000000000;0,02827140549273021;0,00000000000000000;0,02665589660743134;0,959679590737749;0,03082929456112008;0,24966343564889606;0,2837237479806139;0,1169897684437264;0,12944264943457190;0,2768578352180937;0,345247711362413;0,3294291868605277;0,428850296176629;0,00733710285406570;0,01662627894453420;0,6407360936846508;0,3456712672521957;0,4625679631953158;0,338352153910497722;0,358636553743204;0,8529903805938938;0,0284399832705981;0,03366792137181096;0,918862400669176;0,04245085738184860;0,01129234629861983;0,08009201171058135;0,7892095357590966;0,7013801756587202;0,6704307820995400;0,1660393140945211;0,14512756168966959
Santa María;5706;Región de Valparaíso;16746;5663;983250,773794808;550784,595620696;229823,894402260;368781,934310436;2,95567720289599;NA;2,95567720289599;10,25678379892740;37,9771288665950;262569,815478323;477843,409083562;468150,106306306;312163,043478261;498179,023883697;254609,007225606;NA;NA;4,13173295115251;2,32139018273020;0,02878299295354115;0,00000000000000000;0,09399259524662607;0,1288665950077630;0,3309447032127075;0,04992236952107966;0,0683148214498985;0,000000000000000000;0,00209005135554759;0,01355547593455153;0,00621043831362714;0,983757315179744;0,01301803415741072;0,23533978263465902;0,2964289979696644;0,0962617938612206;0,06867311596799236;0,2742147378478443;0,352502090051356;0,2856204466738326;0,380747641227756;0,01528723277200525;0,03302281141765197;0,4930248984637118;0,3171463888398375;0,4617693801871799;0,318559067631997150;0,495673671199011;0,7086349991170757;0,0743422214374007;0,02542821825887339;0,930778739184178;0,04379304255694862;0,02419212431573371;0,00000000000000000;0,7653187356524810;0,7086349991170757;0,6743775384072047;0,1460356701395020;0,04997351227264701
Santiago;13101;Región Metropolitana de Santiago;530528;240607;1515210,984834190;1237510,400391510;743400,882135599;833092,957690342;2,20495247436691;41,2965517241379;2,39911972635875;14,16776451905119;34,4660112190120;632480,627265667;756786,029841519;865487,180803474;313488,465164924;801193,700023621;624219,432039402;NA;NA;5,86028447131914;3,15602192532722;0,03380405935219253;0,39846718740575426;0,06174791905422523;0,1129610501236504;0,1632618825019603;0,04154540382411485;0,1245608148863020;0,000529661016949153;0,01628754749984921;0,01124728572290247;0,02586102901260631;0,684169355811569;0,21154020145967792;0,04179421255805537;0,1032235810362507;0,3745551601423487;0,15694553350624282;0,2660217745340491;0,509443422401834;0,2157020930092285;0,477586479884191;0,00442577960069968;0,01118319862476627;0,4912575278358485;0,1726508372574364;0,2628186212371211;0,000000000000000000;0,193809822656864;0,1989052687577668;0,7215334549701380;0,10860864397128928;0,844302119223464;0,03804959955446018;0,03558915576022310;0,39049154845868989;0,3293378829377366;0,4545254294347214;0,3459957524095309;0,0615983741121414;0,00483776448731749
Santo Domingo;5606;Región de Valparaíso;12377;4299;1739662,886252617;1034938,728076297;475362,721330542;683551,794370784;2,87927424982554;NA;2,94324261456153;11,56012570477863;42,2435969944251;476865,283267351;677930,496220835;707463,779245583;233446,043165468;714715,363511660;476865,283267351;NA;NA;6,12862567665832;3,26258382483639;0,06455522339823867;0,02011796073361881;0,00000000000000000;0,0577684414640058;0,3525894804880019;0,02617758746061243;0,1419568554577038;0,000000000000000000;0,02278419649349600;0,00000000000000000;0,04233659206592874;0,823462874686919;0,14413832107942151;0,18679809323745658;0,3239880423365921;0,1981093964611780;0,06091944736204249;0,2907004928496404;0,435081198998142;0,2698553769087824;0,429991112547467;0,01575502949018340;0,02246101640138968;0,3973016980693184;0,3661316585252384;0,3763665968829961;0,401023493835775735;0,445685043033264;0,5605954873226332;0,1042102814608048;0,01349150965340777;0,733426378227495;0,25308211211909748;0,01046755059316120;0,01953942777390091;0,3617120260525704;0,3961386368923006;0,4594091649220749;0,0809490579204466;0,07606420097697139
Sierra Gorda;2103;Región de Antofagasta;1788;628;1663881,469745223;1115310,275477707;488521,826433121;665476,461783440;2,83598726114650;NA;2,99203821656051;11,00000000000000;36,3892617449664;445610,657718121;733502,032766990;832347,494623656;200000,000000000;792350,609756098;440015,761185682;NA;NA;5,36633109619687;2,92505592841163;0,10178970917225950;0,10178970917225950;0,05816554809843400;0,1812080536912752;0,2779642058165548;0,04194630872483222;0,0850111856823266;0,000000000000000000;0,00000000000000000;0,01565995525727069;0,00671140939597315;0,793064876957494;0,16107382550335569;0,14876957494407159;0,2432885906040269;0,1079418344519016;0,07046979865771812;0,2197986577181208;0,379194630872483;0,1912751677852349;0,330536912751678;0,03970917225950783;0,05480984340044743;0,5700636942675159;0,4108280254777070;0,4235668789808917;1,000000000000000000;0,348726114649682;0,6640127388535032;0,1385350318471338;0,05414012738853503;0,840764331210191;0,10509554140127389;0,07484076433121019;0,02070063694267516;0,4506369426751592;0,4633757961783440;0,5079617834394905;0,2500000000000000;0,01910828025477707
