cut_comuna;comuna;cut_region;region;opciones;votos
15101;Arica;15;Arica y Parinacota;VOTOS EN BLANCO;NA
15101;Arica;15;Arica y Parinacota;VOTOS NULOS;6484
15102;Camarones;15;Arica y Parinacota;A FAVOR;682
15102;Camarones;15;Arica y Parinacota;EN CONTRA;850
15102;Camarones;15;Arica y Parinacota;VOTOS EN BLANCO;13
15102;Camarones;15;Arica y Parinacota;VOTOS NULOS;55
15202;General Lagos;15;Arica y Parinacota;A FAVOR;311
15202;General Lagos;15;Arica y Parinacota;EN CONTRA;185
15202;General Lagos;15;Arica y Parinacota;VOTOS EN BLANCO;8
15202;General Lagos;15;Arica y Parinacota;VOTOS NULOS;36
15201;Putre;15;Arica y Parinacota;A FAVOR;939
15201;Putre;15;Arica y Parinacota;EN CONTRA;944
15201;Putre;15;Arica y Parinacota;VOTOS EN BLANCO;12
15201;Putre;15;Arica y Parinacota;VOTOS NULOS;80
16102;Bulnes;16;Ñuble;A FAVOR;10143
16102;Bulnes;16;Ñuble;EN CONTRA;7340
16102;Bulnes;16;Ñuble;VOTOS EN BLANCO;348
16102;Bulnes;16;Ñuble;VOTOS NULOS;829
16101;Chillán;16;Ñuble;A FAVOR;67861
16101;Chillán;16;Ñuble;EN CONTRA;65176
16101;Chillán;16;Ñuble;VOTOS EN BLANCO;NA
16101;Chillán;16;Ñuble;VOTOS NULOS;4919
16103;Chillán Viejo;16;Ñuble;A FAVOR;11033
16103;Chillán Viejo;16;Ñuble;EN CONTRA;10149
16103;Chillán Viejo;16;Ñuble;VOTOS EN BLANCO;297
16103;Chillán Viejo;16;Ñuble;VOTOS NULOS;853
16202;Cobquecura;16;Ñuble;A FAVOR;2718
16202;Cobquecura;16;Ñuble;EN CONTRA;2027
16202;Cobquecura;16;Ñuble;VOTOS EN BLANCO;56
16202;Cobquecura;16;Ñuble;VOTOS NULOS;203
16203;Coelemu;16;Ñuble;A FAVOR;7112
16203;Coelemu;16;Ñuble;EN CONTRA;5705
16203;Coelemu;16;Ñuble;VOTOS EN BLANCO;175
16203;Coelemu;16;Ñuble;VOTOS NULOS;501
16302;Coihueco;16;Ñuble;A FAVOR;14299
16302;Coihueco;16;Ñuble;EN CONTRA;6370
16302;Coihueco;16;Ñuble;VOTOS EN BLANCO;268
16302;Coihueco;16;Ñuble;VOTOS NULOS;712
16104;El Carmen;16;Ñuble;A FAVOR;6887
16104;El Carmen;16;Ñuble;EN CONTRA;3573
16104;El Carmen;16;Ñuble;VOTOS EN BLANCO;182
16104;El Carmen;16;Ñuble;VOTOS NULOS;338
16204;Ninhue;16;Ñuble;A FAVOR;2750
16204;Ninhue;16;Ñuble;EN CONTRA;1863
16204;Ninhue;16;Ñuble;VOTOS EN BLANCO;110
16204;Ninhue;16;Ñuble;VOTOS NULOS;268
16303;Ñiquén;16;Ñuble;A FAVOR;5821
16303;Ñiquén;16;Ñuble;EN CONTRA;3576
16303;Ñiquén;16;Ñuble;VOTOS EN BLANCO;151
16303;Ñiquén;16;Ñuble;VOTOS NULOS;450
16105;Pemuco;16;Ñuble;A FAVOR;4202
16105;Pemuco;16;Ñuble;EN CONTRA;2730
16105;Pemuco;16;Ñuble;VOTOS EN BLANCO;111
16105;Pemuco;16;Ñuble;VOTOS NULOS;293
16106;Pinto;16;Ñuble;A FAVOR;7096
16106;Pinto;16;Ñuble;EN CONTRA;3217
16106;Pinto;16;Ñuble;VOTOS EN BLANCO;116
16106;Pinto;16;Ñuble;VOTOS NULOS;452
16205;Portezuelo;16;Ñuble;A FAVOR;2662
16205;Portezuelo;16;Ñuble;EN CONTRA;1915
16205;Portezuelo;16;Ñuble;VOTOS EN BLANCO;94
16205;Portezuelo;16;Ñuble;VOTOS NULOS;191
16107;Quillón;16;Ñuble;A FAVOR;8071
16107;Quillón;16;Ñuble;EN CONTRA;6179
16107;Quillón;16;Ñuble;VOTOS EN BLANCO;270
16107;Quillón;16;Ñuble;VOTOS NULOS;634
16201;Quirihue;16;Ñuble;A FAVOR;4734
16201;Quirihue;16;Ñuble;EN CONTRA;4168
16201;Quirihue;16;Ñuble;VOTOS EN BLANCO;NA
16201;Quirihue;16;Ñuble;VOTOS NULOS;410
16206;Ranquil;16;Ñuble;A FAVOR;2840
16206;Ranquil;16;Ñuble;EN CONTRA;2176
16206;Ranquil;16;Ñuble;VOTOS EN BLANCO;90
16206;Ranquil;16;Ñuble;VOTOS NULOS;184
16301;San Carlos;16;Ñuble;A FAVOR;23925
16301;San Carlos;16;Ñuble;EN CONTRA;16397
16301;San Carlos;16;Ñuble;VOTOS EN BLANCO;608
16301;San Carlos;16;Ñuble;VOTOS NULOS;1768
16304;San Fabián;16;Ñuble;A FAVOR;2314
16304;San Fabián;16;Ñuble;EN CONTRA;1939
16304;San Fabián;16;Ñuble;VOTOS EN BLANCO;93
16304;San Fabián;16;Ñuble;VOTOS NULOS;198
16108;San Ignacio;16;Ñuble;A FAVOR;8200
16108;San Ignacio;16;Ñuble;EN CONTRA;4872
16108;San Ignacio;16;Ñuble;VOTOS EN BLANCO;202
16108;San Ignacio;16;Ñuble;VOTOS NULOS;533
16305;San Nicolás;16;Ñuble;A FAVOR;6117
16305;San Nicolás;16;Ñuble;EN CONTRA;4628
16305;San Nicolás;16;Ñuble;VOTOS EN BLANCO;183
16305;San Nicolás;16;Ñuble;VOTOS NULOS;563
16207;Treguaco;16;Ñuble;A FAVOR;2886
16207;Treguaco;16;Ñuble;EN CONTRA;2058
16207;Treguaco;16;Ñuble;VOTOS EN BLANCO;96
16207;Treguaco;16;Ñuble;VOTOS NULOS;206
16109;Yungay;16;Ñuble;A FAVOR;7001
16109;Yungay;16;Ñuble;EN CONTRA;7168
16109;Yungay;16;Ñuble;VOTOS EN BLANCO;275
16109;Yungay;16;Ñuble;VOTOS NULOS;714
