"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"población"
"4700";7;"Maule";74;"Linares";7406;"San Javier";2009;43294
"4701";7;"Maule";74;"Linares";7406;"San Javier";2010;43818
"4702";7;"Maule";74;"Linares";7406;"San Javier";2011;44343
"4703";7;"Maule";74;"Linares";7406;"San Javier";2012;44848
"4704";7;"Maule";74;"Linares";7406;"San Javier";2013;45352
"4705";7;"Maule";74;"Linares";7406;"San Javier";2014;45870
"4706";7;"Maule";74;"Linares";7406;"San Javier";2015;46423
"4707";7;"Maule";74;"Linares";7406;"San Javier";2016;46984
"4708";7;"Maule";74;"Linares";7406;"San Javier";2017;47583
"4709";7;"Maule";74;"Linares";7406;"San Javier";2018;48204
"4710";7;"Maule";74;"Linares";7406;"San Javier";2019;48830
"4711";7;"Maule";74;"Linares";7406;"San Javier";2020;49451
"4712";7;"Maule";74;"Linares";7406;"San Javier";2021;49994
"4713";7;"Maule";74;"Linares";7406;"San Javier";2022;50496
"4714";7;"Maule";74;"Linares";7406;"San Javier";2023;50985
"4715";7;"Maule";74;"Linares";7406;"San Javier";2024;51469
"4716";7;"Maule";74;"Linares";7406;"San Javier";2025;51949
"4717";7;"Maule";74;"Linares";7406;"San Javier";2026;52425
"4718";7;"Maule";74;"Linares";7406;"San Javier";2027;52896
"4719";7;"Maule";74;"Linares";7406;"San Javier";2028;53361
"4720";7;"Maule";74;"Linares";7406;"San Javier";2029;53819
"4721";7;"Maule";74;"Linares";7406;"San Javier";2030;54273
"4722";7;"Maule";74;"Linares";7406;"San Javier";2031;54724
"4723";7;"Maule";74;"Linares";7406;"San Javier";2032;55169
"4724";7;"Maule";74;"Linares";7406;"San Javier";2033;55609
"4725";7;"Maule";74;"Linares";7406;"San Javier";2034;56043
"4726";7;"Maule";74;"Linares";7406;"San Javier";2035;56470
"4727";7;"Maule";74;"Linares";7407;"Villa Alegre";2002;15214
"4728";7;"Maule";74;"Linares";7407;"Villa Alegre";2003;15305
"4729";7;"Maule";74;"Linares";7407;"Villa Alegre";2004;15397
"4730";7;"Maule";74;"Linares";7407;"Villa Alegre";2005;15484
"4731";7;"Maule";74;"Linares";7407;"Villa Alegre";2006;15575
"4732";7;"Maule";74;"Linares";7407;"Villa Alegre";2007;15673
"4733";7;"Maule";74;"Linares";7407;"Villa Alegre";2008;15783
"4734";7;"Maule";74;"Linares";7407;"Villa Alegre";2009;15902
"4735";7;"Maule";74;"Linares";7407;"Villa Alegre";2010;16024
"4736";7;"Maule";74;"Linares";7407;"Villa Alegre";2011;16150
"4737";7;"Maule";74;"Linares";7407;"Villa Alegre";2012;16273
"4738";7;"Maule";74;"Linares";7407;"Villa Alegre";2013;16398
"4739";7;"Maule";74;"Linares";7407;"Villa Alegre";2014;16530
"4740";7;"Maule";74;"Linares";7407;"Villa Alegre";2015;16676
"4741";7;"Maule";74;"Linares";7407;"Villa Alegre";2016;16827
"4742";7;"Maule";74;"Linares";7407;"Villa Alegre";2017;16992
"4743";7;"Maule";74;"Linares";7407;"Villa Alegre";2018;17164
"4744";7;"Maule";74;"Linares";7407;"Villa Alegre";2019;17339
"4745";7;"Maule";74;"Linares";7407;"Villa Alegre";2020;17512
"4746";7;"Maule";74;"Linares";7407;"Villa Alegre";2021;17656
"4747";7;"Maule";74;"Linares";7407;"Villa Alegre";2022;17787
"4748";7;"Maule";74;"Linares";7407;"Villa Alegre";2023;17913
"4749";7;"Maule";74;"Linares";7407;"Villa Alegre";2024;18036
"4750";7;"Maule";74;"Linares";7407;"Villa Alegre";2025;18159
"4751";7;"Maule";74;"Linares";7407;"Villa Alegre";2026;18279
"4752";7;"Maule";74;"Linares";7407;"Villa Alegre";2027;18396
"4753";7;"Maule";74;"Linares";7407;"Villa Alegre";2028;18511
"4754";7;"Maule";74;"Linares";7407;"Villa Alegre";2029;18624
"4755";7;"Maule";74;"Linares";7407;"Villa Alegre";2030;18734
"4756";7;"Maule";74;"Linares";7407;"Villa Alegre";2031;18843
"4757";7;"Maule";74;"Linares";7407;"Villa Alegre";2032;18950
"4758";7;"Maule";74;"Linares";7407;"Villa Alegre";2033;19054
"4759";7;"Maule";74;"Linares";7407;"Villa Alegre";2034;19155
"4760";7;"Maule";74;"Linares";7407;"Villa Alegre";2035;19255
"4761";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2002;16584
"4762";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2003;16689
"4763";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2004;16793
"4764";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2005;16895
"4765";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2006;17000
"4766";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2007;17113
"4767";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2008;17238
"4768";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2009;17373
"4769";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2010;17512
"4770";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2011;17657
"4771";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2012;17796
"4772";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2013;17939
"4773";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2014;18090
"4774";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2015;18255
"4775";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2016;18425
"4776";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2017;18612
"4777";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2018;18807
"4778";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2019;19005
"4779";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2020;19200
"4780";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2021;19366
"4781";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2022;19515
"4782";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2023;19658
"4783";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2024;19800
"4784";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2025;19940
"4785";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2026;20078
"4786";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2027;20213
"4787";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2028;20346
"4788";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2029;20476
"4789";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2030;20603
"4790";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2031;20729
"4791";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2032;20852
"4792";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2033;20973
"4793";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2034;21091
"4794";7;"Maule";74;"Linares";7408;"Yerbas Buenas";2035;21205
"4795";8;"Biobío";81;"Concepción";8101;"Concepción";2002;226751
"4796";8;"Biobío";81;"Concepción";8101;"Concepción";2003;226859
"4797";8;"Biobío";81;"Concepción";8101;"Concepción";2004;226939
"4798";8;"Biobío";81;"Concepción";8101;"Concepción";2005;227057
"4799";8;"Biobío";81;"Concepción";8101;"Concepción";2006;227279
"4800";8;"Biobío";81;"Concepción";8101;"Concepción";2007;227711
"4801";8;"Biobío";81;"Concepción";8101;"Concepción";2008;228256
"4802";8;"Biobío";81;"Concepción";8101;"Concepción";2009;228957
"4803";8;"Biobío";81;"Concepción";8101;"Concepción";2010;229765
"4804";8;"Biobío";81;"Concepción";8101;"Concepción";2011;230697
"4805";8;"Biobío";81;"Concepción";8101;"Concepción";2012;231538
"4806";8;"Biobío";81;"Concepción";8101;"Concepción";2013;232271
"4807";8;"Biobío";81;"Concepción";8101;"Concepción";2014;233059
"4808";8;"Biobío";81;"Concepción";8101;"Concepción";2015;233921
"4809";8;"Biobío";81;"Concepción";8101;"Concepción";2016;234782
"4810";8;"Biobío";81;"Concepción";8101;"Concepción";2017;235573
"4811";8;"Biobío";81;"Concepción";8101;"Concepción";2018;236400
"4812";8;"Biobío";81;"Concepción";8101;"Concepción";2019;237257
"4813";8;"Biobío";81;"Concepción";8101;"Concepción";2020;238092
"4814";8;"Biobío";81;"Concepción";8101;"Concepción";2021;238661
"4815";8;"Biobío";81;"Concepción";8101;"Concepción";2022;239077
"4816";8;"Biobío";81;"Concepción";8101;"Concepción";2023;239443
"4817";8;"Biobío";81;"Concepción";8101;"Concepción";2024;239776
"4818";8;"Biobío";81;"Concepción";8101;"Concepción";2025;240075
"4819";8;"Biobío";81;"Concepción";8101;"Concepción";2026;240336
"4820";8;"Biobío";81;"Concepción";8101;"Concepción";2027;240553
"4821";8;"Biobío";81;"Concepción";8101;"Concepción";2028;240723
"4822";8;"Biobío";81;"Concepción";8101;"Concepción";2029;240845
"4823";8;"Biobío";81;"Concepción";8101;"Concepción";2030;240916
"4824";8;"Biobío";81;"Concepción";8101;"Concepción";2031;240951
"4825";8;"Biobío";81;"Concepción";8101;"Concepción";2032;240932
"4826";8;"Biobío";81;"Concepción";8101;"Concepción";2033;240865
"4827";8;"Biobío";81;"Concepción";8101;"Concepción";2034;240742
"4828";8;"Biobío";81;"Concepción";8101;"Concepción";2035;240563
"4829";8;"Biobío";81;"Concepción";8102;"Coronel";2002;99579
"4830";8;"Biobío";81;"Concepción";8102;"Coronel";2003;101602
"4831";8;"Biobío";81;"Concepción";8102;"Coronel";2004;103477
"4832";8;"Biobío";81;"Concepción";8102;"Coronel";2005;105232
"4833";8;"Biobío";81;"Concepción";8102;"Coronel";2006;106901
"4834";8;"Biobío";81;"Concepción";8102;"Coronel";2007;108550
"4835";8;"Biobío";81;"Concepción";8102;"Coronel";2008;110145
"4836";8;"Biobío";81;"Concepción";8102;"Coronel";2009;111721
"4837";8;"Biobío";81;"Concepción";8102;"Coronel";2010;113268
"4838";8;"Biobío";81;"Concepción";8102;"Coronel";2011;114802
"4839";8;"Biobío";81;"Concepción";8102;"Coronel";2012;116231
"4840";8;"Biobío";81;"Concepción";8102;"Coronel";2013;117540
"4841";8;"Biobío";81;"Concepción";8102;"Coronel";2014;118828
"4842";8;"Biobío";81;"Concepción";8102;"Coronel";2015;120106
"4843";8;"Biobío";81;"Concepción";8102;"Coronel";2016;121339
"4844";8;"Biobío";81;"Concepción";8102;"Coronel";2017;122496
"4845";8;"Biobío";81;"Concepción";8102;"Coronel";2018;123634
"4846";8;"Biobío";81;"Concepción";8102;"Coronel";2019;124753
"4847";8;"Biobío";81;"Concepción";8102;"Coronel";2020;125829
"4848";8;"Biobío";81;"Concepción";8102;"Coronel";2021;126729
"4849";8;"Biobío";81;"Concepción";8102;"Coronel";2022;127519
"4850";8;"Biobío";81;"Concepción";8102;"Coronel";2023;128253
"4851";8;"Biobío";81;"Concepción";8102;"Coronel";2024;128941
"4852";8;"Biobío";81;"Concepción";8102;"Coronel";2025;129584
"4853";8;"Biobío";81;"Concepción";8102;"Coronel";2026;130182
"4854";8;"Biobío";81;"Concepción";8102;"Coronel";2027;130730
"4855";8;"Biobío";81;"Concepción";8102;"Coronel";2028;131230
"4856";8;"Biobío";81;"Concepción";8102;"Coronel";2029;131682
"4857";8;"Biobío";81;"Concepción";8102;"Coronel";2030;132086
"4858";8;"Biobío";81;"Concepción";8102;"Coronel";2031;132448
"4859";8;"Biobío";81;"Concepción";8102;"Coronel";2032;132762
"4860";8;"Biobío";81;"Concepción";8102;"Coronel";2033;133031
"4861";8;"Biobío";81;"Concepción";8102;"Coronel";2034;133253
"4862";8;"Biobío";81;"Concepción";8102;"Coronel";2035;133426
"4863";8;"Biobío";81;"Concepción";8103;"Chiguayante";2002;84686
"4864";8;"Biobío";81;"Concepción";8103;"Chiguayante";2003;84774
"4865";8;"Biobío";81;"Concepción";8103;"Chiguayante";2004;84972
"4866";8;"Biobío";81;"Concepción";8103;"Chiguayante";2005;85231
"4867";8;"Biobío";81;"Concepción";8103;"Chiguayante";2006;85539
"4868";8;"Biobío";81;"Concepción";8103;"Chiguayante";2007;85917
"4869";8;"Biobío";81;"Concepción";8103;"Chiguayante";2008;86317
"4870";8;"Biobío";81;"Concepción";8103;"Chiguayante";2009;86756
"4871";8;"Biobío";81;"Concepción";8103;"Chiguayante";2010;87215
"4872";8;"Biobío";81;"Concepción";8103;"Chiguayante";2011;87701
"4873";8;"Biobío";81;"Concepción";8103;"Chiguayante";2012;88138
"4874";8;"Biobío";81;"Concepción";8103;"Chiguayante";2013;88515
"4875";8;"Biobío";81;"Concepción";8103;"Chiguayante";2014;88903
"4876";8;"Biobío";81;"Concepción";8103;"Chiguayante";2015;89309
"4877";8;"Biobío";81;"Concepción";8103;"Chiguayante";2016;89706
"4878";8;"Biobío";81;"Concepción";8103;"Chiguayante";2017;90068
"4879";8;"Biobío";81;"Concepción";8103;"Chiguayante";2018;90438
"4880";8;"Biobío";81;"Concepción";8103;"Chiguayante";2019;90815
"4881";8;"Biobío";81;"Concepción";8103;"Chiguayante";2020;91180
"4882";8;"Biobío";81;"Concepción";8103;"Chiguayante";2021;91435
"4883";8;"Biobío";81;"Concepción";8103;"Chiguayante";2022;91632
"4884";8;"Biobío";81;"Concepción";8103;"Chiguayante";2023;91805
"4885";8;"Biobío";81;"Concepción";8103;"Chiguayante";2024;91963
"4886";8;"Biobío";81;"Concepción";8103;"Chiguayante";2025;92106
"4887";8;"Biobío";81;"Concepción";8103;"Chiguayante";2026;92231
"4888";8;"Biobío";81;"Concepción";8103;"Chiguayante";2027;92338
"4889";8;"Biobío";81;"Concepción";8103;"Chiguayante";2028;92426
"4890";8;"Biobío";81;"Concepción";8103;"Chiguayante";2029;92493
"4891";8;"Biobío";81;"Concepción";8103;"Chiguayante";2030;92540
"4892";8;"Biobío";81;"Concepción";8103;"Chiguayante";2031;92570
"4893";8;"Biobío";81;"Concepción";8103;"Chiguayante";2032;92579
"4894";8;"Biobío";81;"Concepción";8103;"Chiguayante";2033;92568
"4895";8;"Biobío";81;"Concepción";8103;"Chiguayante";2034;92534
"4896";8;"Biobío";81;"Concepción";8103;"Chiguayante";2035;92479
"4897";8;"Biobío";81;"Concepción";8104;"Florida";2002;11358
"4898";8;"Biobío";81;"Concepción";8104;"Florida";2003;11397
"4899";8;"Biobío";81;"Concepción";8104;"Florida";2004;11427
"4900";8;"Biobío";81;"Concepción";8104;"Florida";2005;11449
"4901";8;"Biobío";81;"Concepción";8104;"Florida";2006;11469
"4902";8;"Biobío";81;"Concepción";8104;"Florida";2007;11492
"4903";8;"Biobío";81;"Concepción";8104;"Florida";2008;11517
"4904";8;"Biobío";81;"Concepción";8104;"Florida";2009;11544
"4905";8;"Biobío";81;"Concepción";8104;"Florida";2010;11574
"4906";8;"Biobío";81;"Concepción";8104;"Florida";2011;11608
"4907";8;"Biobío";81;"Concepción";8104;"Florida";2012;11636
"4908";8;"Biobío";81;"Concepción";8104;"Florida";2013;11658
"4909";8;"Biobío";81;"Concepción";8104;"Florida";2014;11681
"4910";8;"Biobío";81;"Concepción";8104;"Florida";2015;11709
"4911";8;"Biobío";81;"Concepción";8104;"Florida";2016;11736
"4912";8;"Biobío";81;"Concepción";8104;"Florida";2017;11760
"4913";8;"Biobío";81;"Concepción";8104;"Florida";2018;11785
"4914";8;"Biobío";81;"Concepción";8104;"Florida";2019;11813
"4915";8;"Biobío";81;"Concepción";8104;"Florida";2020;11841
"4916";8;"Biobío";81;"Concepción";8104;"Florida";2021;11855
"4917";8;"Biobío";81;"Concepción";8104;"Florida";2022;11863
"4918";8;"Biobío";81;"Concepción";8104;"Florida";2023;11868
"4919";8;"Biobío";81;"Concepción";8104;"Florida";2024;11873
"4920";8;"Biobío";81;"Concepción";8104;"Florida";2025;11876
"4921";8;"Biobío";81;"Concepción";8104;"Florida";2026;11878
"4922";8;"Biobío";81;"Concepción";8104;"Florida";2027;11878
"4923";8;"Biobío";81;"Concepción";8104;"Florida";2028;11876
"4924";8;"Biobío";81;"Concepción";8104;"Florida";2029;11872
"4925";8;"Biobío";81;"Concepción";8104;"Florida";2030;11867
"4926";8;"Biobío";81;"Concepción";8104;"Florida";2031;11861
"4927";8;"Biobío";81;"Concepción";8104;"Florida";2032;11851
"4928";8;"Biobío";81;"Concepción";8104;"Florida";2033;11840
"4929";8;"Biobío";81;"Concepción";8104;"Florida";2034;11827
"4930";8;"Biobío";81;"Concepción";8104;"Florida";2035;11811
"4931";8;"Biobío";81;"Concepción";8105;"Hualqui";2002;19774
"4932";8;"Biobío";81;"Concepción";8105;"Hualqui";2003;20361
"4933";8;"Biobío";81;"Concepción";8105;"Hualqui";2004;20903
"4934";8;"Biobío";81;"Concepción";8105;"Hualqui";2005;21401
"4935";8;"Biobío";81;"Concepción";8105;"Hualqui";2006;21865
"4936";8;"Biobío";81;"Concepción";8105;"Hualqui";2007;22309
"4937";8;"Biobío";81;"Concepción";8105;"Hualqui";2008;22726
"4938";8;"Biobío";81;"Concepción";8105;"Hualqui";2009;23125
"4939";8;"Biobío";81;"Concepción";8105;"Hualqui";2010;23505
"4940";8;"Biobío";81;"Concepción";8105;"Hualqui";2011;23870
"4941";8;"Biobío";81;"Concepción";8105;"Hualqui";2012;24202
"4942";8;"Biobío";81;"Concepción";8105;"Hualqui";2013;24500
"4943";8;"Biobío";81;"Concepción";8105;"Hualqui";2014;24785
"4944";8;"Biobío";81;"Concepción";8105;"Hualqui";2015;25058
"4945";8;"Biobío";81;"Concepción";8105;"Hualqui";2016;25316
"4946";8;"Biobío";81;"Concepción";8105;"Hualqui";2017;25552
"4947";8;"Biobío";81;"Concepción";8105;"Hualqui";2018;25778
"4948";8;"Biobío";81;"Concepción";8105;"Hualqui";2019;25997
"4949";8;"Biobío";81;"Concepción";8105;"Hualqui";2020;26201
"4950";8;"Biobío";81;"Concepción";8105;"Hualqui";2021;26366
"4951";8;"Biobío";81;"Concepción";8105;"Hualqui";2022;26506
"4952";8;"Biobío";81;"Concepción";8105;"Hualqui";2023;26632
"4953";8;"Biobío";81;"Concepción";8105;"Hualqui";2024;26746
"4954";8;"Biobío";81;"Concepción";8105;"Hualqui";2025;26850
"4955";8;"Biobío";81;"Concepción";8105;"Hualqui";2026;26942
"4956";8;"Biobío";81;"Concepción";8105;"Hualqui";2027;27025
"4957";8;"Biobío";81;"Concepción";8105;"Hualqui";2028;27097
"4958";8;"Biobío";81;"Concepción";8105;"Hualqui";2029;27159
"4959";8;"Biobío";81;"Concepción";8105;"Hualqui";2030;27210
"4960";8;"Biobío";81;"Concepción";8105;"Hualqui";2031;27254
"4961";8;"Biobío";81;"Concepción";8105;"Hualqui";2032;27287
"4962";8;"Biobío";81;"Concepción";8105;"Hualqui";2033;27313
"4963";8;"Biobío";81;"Concepción";8105;"Hualqui";2034;27329
"4964";8;"Biobío";81;"Concepción";8105;"Hualqui";2035;27336
"4965";8;"Biobío";81;"Concepción";8106;"Lota";2002;51148
"4966";8;"Biobío";81;"Concepción";8106;"Lota";2003;50402
"4967";8;"Biobío";81;"Concepción";8106;"Lota";2004;49720
"4968";8;"Biobío";81;"Concepción";8106;"Lota";2005;49103
"4969";8;"Biobío";81;"Concepción";8106;"Lota";2006;48554
"4970";8;"Biobío";81;"Concepción";8106;"Lota";2007;48092
"4971";8;"Biobío";81;"Concepción";8106;"Lota";2008;47690
"4972";8;"Biobío";81;"Concepción";8106;"Lota";2009;47356
"4973";8;"Biobío";81;"Concepción";8106;"Lota";2010;47078
"4974";8;"Biobío";81;"Concepción";8106;"Lota";2011;46854
"4975";8;"Biobío";81;"Concepción";8106;"Lota";2012;46643
"4976";8;"Biobío";81;"Concepción";8106;"Lota";2013;46434
"4977";8;"Biobío";81;"Concepción";8106;"Lota";2014;46265
"4978";8;"Biobío";81;"Concepción";8106;"Lota";2015;46133
"4979";8;"Biobío";81;"Concepción";8106;"Lota";2016;46024
"4980";8;"Biobío";81;"Concepción";8106;"Lota";2017;45920
"4981";8;"Biobío";81;"Concepción";8106;"Lota";2018;45845
"4982";8;"Biobío";81;"Concepción";8106;"Lota";2019;45791
"4983";8;"Biobío";81;"Concepción";8106;"Lota";2020;45750
"4984";8;"Biobío";81;"Concepción";8106;"Lota";2021;45672
"4985";8;"Biobío";81;"Concepción";8106;"Lota";2022;45580
"4986";8;"Biobío";81;"Concepción";8106;"Lota";2023;45490
"4987";8;"Biobío";81;"Concepción";8106;"Lota";2024;45407
"4988";8;"Biobío";81;"Concepción";8106;"Lota";2025;45329
"4989";8;"Biobío";81;"Concepción";8106;"Lota";2026;45254
"4990";8;"Biobío";81;"Concepción";8106;"Lota";2027;45180
"4991";8;"Biobío";81;"Concepción";8106;"Lota";2028;45105
"4992";8;"Biobío";81;"Concepción";8106;"Lota";2029;45029
"4993";8;"Biobío";81;"Concepción";8106;"Lota";2030;44952
"4994";8;"Biobío";81;"Concepción";8106;"Lota";2031;44874
"4995";8;"Biobío";81;"Concepción";8106;"Lota";2032;44793
"4996";8;"Biobío";81;"Concepción";8106;"Lota";2033;44709
"4997";8;"Biobío";81;"Concepción";8106;"Lota";2034;44619
"4998";8;"Biobío";81;"Concepción";8106;"Lota";2035;44525
"4999";8;"Biobío";81;"Concepción";8107;"Penco";2002;47618
"5000";8;"Biobío";81;"Concepción";8107;"Penco";2003;47662
"5001";8;"Biobío";81;"Concepción";8107;"Penco";2004;47701
"5002";8;"Biobío";81;"Concepción";8107;"Penco";2005;47742
"5003";8;"Biobío";81;"Concepción";8107;"Penco";2006;47796
"5004";8;"Biobío";81;"Concepción";8107;"Penco";2007;47885
"5005";8;"Biobío";81;"Concepción";8107;"Penco";2008;47991
"5006";8;"Biobío";81;"Concepción";8107;"Penco";2009;48125
"5007";8;"Biobío";81;"Concepción";8107;"Penco";2010;48278
"5008";8;"Biobío";81;"Concepción";8107;"Penco";2011;48454
"5009";8;"Biobío";81;"Concepción";8107;"Penco";2012;48612
"5010";8;"Biobío";81;"Concepción";8107;"Penco";2013;48745
"5011";8;"Biobío";81;"Concepción";8107;"Penco";2014;48892
"5012";8;"Biobío";81;"Concepción";8107;"Penco";2015;49055
"5013";8;"Biobío";81;"Concepción";8107;"Penco";2016;49220
"5014";8;"Biobío";81;"Concepción";8107;"Penco";2017;49371
"5015";8;"Biobío";81;"Concepción";8107;"Penco";2018;49531
"5016";8;"Biobío";81;"Concepción";8107;"Penco";2019;49700
"5017";8;"Biobío";81;"Concepción";8107;"Penco";2020;49865
"5018";8;"Biobío";81;"Concepción";8107;"Penco";2021;49975
"5019";8;"Biobío";81;"Concepción";8107;"Penco";2022;50055
"5020";8;"Biobío";81;"Concepción";8107;"Penco";2023;50125
"5021";8;"Biobío";81;"Concepción";8107;"Penco";2024;50189
"5022";8;"Biobío";81;"Concepción";8107;"Penco";2025;50248
"5023";8;"Biobío";81;"Concepción";8107;"Penco";2026;50298
"5024";8;"Biobío";81;"Concepción";8107;"Penco";2027;50341
"5025";8;"Biobío";81;"Concepción";8107;"Penco";2028;50373
"5026";8;"Biobío";81;"Concepción";8107;"Penco";2029;50396
"5027";8;"Biobío";81;"Concepción";8107;"Penco";2030;50410
"5028";8;"Biobío";81;"Concepción";8107;"Penco";2031;50415
"5029";8;"Biobío";81;"Concepción";8107;"Penco";2032;50410
"5030";8;"Biobío";81;"Concepción";8107;"Penco";2033;50395
"5031";8;"Biobío";81;"Concepción";8107;"Penco";2034;50368
"5032";8;"Biobío";81;"Concepción";8107;"Penco";2035;50329
"5033";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2002;83721
"5034";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2003;88005
"5035";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2004;92189
"5036";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2005;96278
"5037";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2006;100282
"5038";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2007;104248
"5039";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2008;108130
"5040";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2009;111952
"5041";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2010;115693
"5042";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2011;119362
"5043";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2012;122855
"5044";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2013;126148
"5045";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2014;129338
"5046";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2015;132433
"5047";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2016;135397
"5048";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2017;138190
"5049";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2018;140877
"5050";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2019;143458
"5051";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2020;145906
"5052";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2021;148070
"5053";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2022;150023
"5054";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2023;151833
"5055";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2024;153516
"5056";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2025;155071
"5057";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2026;156506
"5058";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2027;157819
"5059";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2028;159017
"5060";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2029;160098
"5061";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2030;161070
"5062";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2031;161945
"5063";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2032;162717
"5064";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2033;163392
"5065";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2034;163972
"5066";8;"Biobío";81;"Concepción";8108;"San Pedro de la Paz";2035;164457
"5067";8;"Biobío";81;"Concepción";8109;"Santa Juana";2002;13304
"5068";8;"Biobío";81;"Concepción";8109;"Santa Juana";2003;13434
"5069";8;"Biobío";81;"Concepción";8109;"Santa Juana";2004;13547
"5070";8;"Biobío";81;"Concepción";8109;"Santa Juana";2005;13648
"5071";8;"Biobío";81;"Concepción";8109;"Santa Juana";2006;13739
"5072";8;"Biobío";81;"Concepción";8109;"Santa Juana";2007;13832
"5073";8;"Biobío";81;"Concepción";8109;"Santa Juana";2008;13921
"5074";8;"Biobío";81;"Concepción";8109;"Santa Juana";2009;14010
"5075";8;"Biobío";81;"Concepción";8109;"Santa Juana";2010;14099
"5076";8;"Biobío";81;"Concepción";8109;"Santa Juana";2011;14190
"5077";8;"Biobío";81;"Concepción";8109;"Santa Juana";2012;14270
"5078";8;"Biobío";81;"Concepción";8109;"Santa Juana";2013;14337
"5079";8;"Biobío";81;"Concepción";8109;"Santa Juana";2014;14405
"5080";8;"Biobío";81;"Concepción";8109;"Santa Juana";2015;14474
"5081";8;"Biobío";81;"Concepción";8109;"Santa Juana";2016;14541
"5082";8;"Biobío";81;"Concepción";8109;"Santa Juana";2017;14602
"5083";8;"Biobío";81;"Concepción";8109;"Santa Juana";2018;14662
"5084";8;"Biobío";81;"Concepción";8109;"Santa Juana";2019;14723
"5085";8;"Biobío";81;"Concepción";8109;"Santa Juana";2020;14779
"5086";8;"Biobío";81;"Concepción";8109;"Santa Juana";2021;14819
"5087";8;"Biobío";81;"Concepción";8109;"Santa Juana";2022;14846
"5088";8;"Biobío";81;"Concepción";8109;"Santa Juana";2023;14870
