"";"cut_comuna";"comuna";"cut_region";"region";"delitos_aumento_2a";"delitos_aumento_3a";"delitos_aumento_5a";"delitos_aumento_10a"
"244";11303;"Tortel";11;"Aysén del General Carlos Ibáñez del Campo";1,25806451612903;1,3448275862069;2,4375;1,56
"245";11401;"Chile Chico";11;"Aysén del General Carlos Ibáñez del Campo";0,473456121343445;1,01864801864802;0,850194552529183;0,754749568221071
"246";11402;"Río Ibáñez";11;"Aysén del General Carlos Ibáñez del Campo";0,859649122807018;0,647577092511013;0,812154696132597;1,04255319148936
"247";12101;"Punta Arenas";12;"Magallanes y de la Antártica Chilena";1,06838106370544;1,36417910447761;0,959580052493438;0,53216885007278
"248";12102;"Laguna Blanca";12;"Magallanes y de la Antártica Chilena";0,923076923076923;1,5;0,666666666666667;0,521739130434783
"249";12103;"Río Verde";12;"Magallanes y de la Antártica Chilena";4;1,33333333333333;0,8;0,333333333333333
"250";12104;"San Gregorio";12;"Magallanes y de la Antártica Chilena";1,24;2,38461538461538;1,03333333333333;0,939393939393939
"251";12201;"Cabo de Hornos";12;"Magallanes y de la Antártica Chilena";1,48181818181818;1,45535714285714;1,63;1,69791666666667
"252";12301;"Porvenir";12;"Magallanes y de la Antártica Chilena";1,0797342192691;0,990853658536585;0,970149253731343;0,538971807628524
"253";12302;"Primavera";12;"Magallanes y de la Antártica Chilena";2,17857142857143;1,45238095238095;1,60526315789474;1,60526315789474
"254";12303;"Timaukel";12;"Magallanes y de la Antártica Chilena";0,75;0,545454545454545;2;2
"255";12401;"Natales";12;"Magallanes y de la Antártica Chilena";0,935452793834297;1,20621118012422;1,01356993736952;0,593520782396088
"256";12402;"Torres del Paine";12;"Magallanes y de la Antártica Chilena";1,22727272727273;1,58823529411765;1;1,17391304347826
"257";13101;"Santiago";13;"Metropolitana de Santiago";1,26484668870398;1,57207622016009;0,813422031630839;0,865291640673737
"258";13102;"Cerrillos";13;"Metropolitana de Santiago";1,24772825616616;1,35312060065697;1,01603241719521;0,912788857233302
"259";13103;"Cerro Navia";13;"Metropolitana de Santiago";1,51309141019752;1,60330980773911;1,32795807296916;1,38490645364726
"260";13104;"Conchalí";13;"Metropolitana de Santiago";1,32829143587559;1,18536121673004;0,964423820572312;0,858578903883228
"261";13105;"El Bosque";13;"Metropolitana de Santiago";1,18609406952965;1,17603686635945;0,868263473053892;0,695898778359511
"262";13106;"Estación Central";13;"Metropolitana de Santiago";1,67779406789218;1,58789625360231;1,02444566864068;1,14
"263";13107;"Huechuraba";13;"Metropolitana de Santiago";1,28665931642778;1,29883138564274;0,957734919983586;0,783879093198992
"264";13108;"Independencia";13;"Metropolitana de Santiago";1,82052833232507;1,87380655873807;1,33195632930068;1,32628176876745
"265";13109;"La Cisterna";13;"Metropolitana de Santiago";1,36732591676967;1,46221634721304;1,07325355756792;0,832538886101355
"266";13110;"La Florida";13;"Metropolitana de Santiago";1,19398507807092;1,1184523380647;0,792677322167186;0,658619372905087
"267";13111;"La Granja";13;"Metropolitana de Santiago";1,24122073578595;1,20032342834041;0,833169636593237;0,853406151192872
"268";13112;"La Pintana";13;"Metropolitana de Santiago";1,20895273091699;1,13270735524257;0,874365788837884;0,766169154228856
"269";13113;"La Reina";13;"Metropolitana de Santiago";1,16636690647482;1,23132911392405;0,705530371713509;0,687577310478883
"270";13114;"Las Condes";13;"Metropolitana de Santiago";1,14714475431607;1,17635843660629;0,668368926029093;0,465334267090449
"271";13115;"Lo Barnechea";13;"Metropolitana de Santiago";1,37295273748245;1,34402198808978;0,990881458966565;0,588211708099439
"272";13116;"Lo Espejo";13;"Metropolitana de Santiago";1,1332171314741;1,05665196192245;0,880611455108359;0,703291608715809
"273";13117;"Lo Prado";13;"Metropolitana de Santiago";1,48311491935484;1,4819944598338;1,12912509593246;1,15460074553659
"274";13118;"Macul";13;"Metropolitana de Santiago";1,34365881032548;1,2826226698093;0,808263570078315;1,1188785046729
"275";13119;"Maipú";13;"Metropolitana de Santiago";1,34197630419949;1,30506122941425;1,0213388726277;0,871776273372018
"276";13120;"Ñuñoa";13;"Metropolitana de Santiago";1,30707656612529;1,2682350292661;0,78395491232953;0,883478397239865
"277";13121;"Pedro Aguirre Cerda";13;"Metropolitana de Santiago";1,2477183833116;1,11903648269411;0,829720825385816;0,846303501945525
"278";13122;"Peñalolén";13;"Metropolitana de Santiago";1,05114935611987;1,07257767407589;0,813600372612948;0,81572802839264
"279";13123;"Providencia";13;"Metropolitana de Santiago";1,27912247303055;1,58432517403997;0,784629928265584;0,613878616489015
"280";13124;"Pudahuel";13;"Metropolitana de Santiago";1,33807866708847;1,42524991575873;0,997798222851301;0,86774259727826
"281";13125;"Quilicura";13;"Metropolitana de Santiago";1,1624539565604;1,09894332372719;0,935883014623172;0,832302655511095
"282";13126;"Quinta Normal";13;"Metropolitana de Santiago";1,51022206556221;1,51798051372896;0,949158174568011;0,93845142919724
"283";13127;"Recoleta";13;"Metropolitana de Santiago";1,1914777084018;1,21367998214684;0,772788632326821;0,70392182241781
"284";13128;"Renca";13;"Metropolitana de Santiago";1,26356298103998;1,24211109060712;0,948428913625476;0,923953328757721
"285";13129;"San Joaquín";13;"Metropolitana de Santiago";1,34918076819769;1,30365948611472;0,926752767527675;0,842361227570015
"286";13130;"San Miguel";13;"Metropolitana de Santiago";1,325;1,21094127111826;0,979692788336371;0,880439868975199
"287";13131;"San Ramón";13;"Metropolitana de Santiago";1,26361928616155;1,41713483146067;1,08261802575107;0,840133222314738
"288";13132;"Vitacura";13;"Metropolitana de Santiago";0,99568655643422;1,00690657942566;0,629974982942916;0,373718294657312
"289";13201;"Puente Alto";13;"Metropolitana de Santiago";1,14066205533597;1,1197497332428;0,784045371187937;0,815391679028043
"290";13202;"Pirque";13;"Metropolitana de Santiago";1,29430633520449;1,40837696335079;1,40714908456844;1,29430633520449
"291";13203;"San José de Maipo";13;"Metropolitana de Santiago";1,09157212317666;0,991899852724595;0,716870675891432;1,15029888983775
"292";13301;"Colina";13;"Metropolitana de Santiago";1,21897684064984;1,21102335164835;0,965238812097988;1,20977701543739
"293";13302;"Lampa";13;"Metropolitana de Santiago";1,2982905982906;1,35594733318456;1,1939477303989;1,29029517944362
"294";13303;"Tiltil";13;"Metropolitana de Santiago";1,40790960451977;1,49043062200957;1,13893967093236;1,41913439635535
"295";13401;"San Bernardo";13;"Metropolitana de Santiago";1,11895161290323;1,10096449825569;0,799831039109477;0,903604311699978
"296";13402;"Buin";13;"Metropolitana de Santiago";1,23449282413038;1,24907703667241;0,911949685534591;1,13738233975796
"297";13403;"Calera de Tango";13;"Metropolitana de Santiago";1,15779981965735;1,20224719101124;0,815238095238095;0,828387096774194
"298";13404;"Paine";13;"Metropolitana de Santiago";1,24332455810455;1,26909788867562;1,05656759348035;0,926309890725693
"299";13501;"Melipilla";13;"Metropolitana de Santiago";1,1331641285956;1,06487517888377;0,804927884615385;1,10694214876033
"300";13502;"Alhué";13;"Metropolitana de Santiago";0,93646408839779;1,0796178343949;0,788372093023256;1,28897338403042
"301";13503;"Curacaví";13;"Metropolitana de Santiago";1,26741871267419;1,34223471539002;0,977982590885817;1,22279129321383
"302";13504;"María Pinto";13;"Metropolitana de Santiago";1,12249443207127;1,08855291576674;0,91970802919708;1,125
"303";13505;"San Pedro";13;"Metropolitana de Santiago";0,905241935483871;0,908906882591093;0,705974842767296;1,22010869565217
"304";13601;"Talagante";13;"Metropolitana de Santiago";0,982193329564726;1,13859764089122;1,04260426042604;0,917855256207079
"305";13602;"El Monte";13;"Metropolitana de Santiago";0,908689248895434;0,998920669185105;0,812554872695347;1,07992998833139
"306";13603;"Isla de Maipo";13;"Metropolitana de Santiago";0,908419497784343;1,03101424979044;0,650965863985181;1,3148049171566
"307";13604;"Padre Hurtado";13;"Metropolitana de Santiago";1,03580657069029;1,28952205882353;0,94414535666218;1,03389830508475
"308";13605;"Peñaflor";13;"Metropolitana de Santiago";1,13799933971608;1,13462804476629;0,828805001202212;0,529249193919853
"309";14101;"Valdivia";14;"Los Ríos";1,30244029075805;1,3633152173913;1,09183895538629;0,98896116696235
"310";14102;"Corral";14;"Los Ríos";1,31140350877193;1,28326180257511;1,52551020408163;0,866666666666667
"311";14103;"Lanco";14;"Los Ríos";1,11675126903553;1,06451612903226;0,860495436766623;0,762124711316397
"312";14104;"Los Lagos";14;"Los Ríos";1,47637292464879;1,25379609544469;1,00521739130435;1,19544984488108
"313";14105;"Máfil";14;"Los Ríos";1,00702576112412;1,05392156862745;0,975056689342404;0,942982456140351
"314";14106;"Mariquina";14;"Los Ríos";1,39203539823009;1,21467181467181;1,02743305029393;1,53164556962025
"315";14107;"Paillaco";14;"Los Ríos";1,27680798004988;1,20897284533648;1,04596527068437;0,787692307692308
"316";14108;"Panguipulli";14;"Los Ríos";1,19904891304348;0,982739420935412;0,947905477980666;0,681467181467181
"317";14201;"La Unión";14;"Los Ríos";1,16863905325444;1,31886477462437;1,21351766513057;0,936758893280632
"318";14202;"Futrono";14;"Los Ríos";1,71304347826087;1,78442028985507;1,36805555555556;1,46577380952381
"319";14203;"Lago Ranco";14;"Los Ríos";1,27833001988072;1,05756578947368;0,948377581120944;1,15439856373429
"320";14204;"Río Bueno";14;"Los Ríos";1,37096774193548;1,22147083685545;0,795704845814978;0,637406263784738
"321";15101;"Arica";15;"Arica y Parinacota";1,17494972708992;1,37849679811257;1,15790218699129;0,927490220534044
"322";15102;"Camarones";15;"Arica y Parinacota";1,3953488372093;1,09090909090909;0,9375;0,659340659340659
"323";15201;"Putre";15;"Arica y Parinacota";1,55789473684211;2,2089552238806;1,54166666666667;1,08029197080292
"324";15202;"General Lagos";15;"Arica y Parinacota";1,36363636363636;0,882352941176471;0,483870967741935;1,25
"325";16101;"Chillán";16;"Ñuble";1,34242853768013;1,57913019313603;1,07919475833254;0,992229788720098
"326";16102;"Bulnes";16;"Ñuble";1,1990243902439;1,28556485355649;1,44929245283019;1,24141414141414
"327";16103;"Chillán Viejo";16;"Ñuble";1,20408163265306;1,17663817663818;1,16338028169014;1,23467862481315
"328";16104;"El Carmen";16;"Ñuble";1,14976958525346;1,21411192214112;1,08951965065502;0,842905405405405
"329";16105;"Pemuco";16;"Ñuble";1,05048076923077;1,05555555555556;1,10632911392405;0,98868778280543
"330";16106;"Pinto";16;"Ñuble";0,994565217391304;1,04971319311663;0,803806734992679;1,08070866141732
"331";16107;"Quillón";16;"Ñuble";1,35349462365591;1,34445927903872;1,35531628532974;0,959961868446139
"332";16108;"San Ignacio";16;"Ñuble";1,2719836400818;1,31501057082452;1,45327102803738;0,921481481481481
"333";16109;"Yungay";16;"Ñuble";1,3462783171521;1,2040520984081;1,04130162703379;0,909289617486339
"334";16201;"Quirihue";16;"Ñuble";1,15644820295983;1,07254901960784;1,01484230055659;0,873801916932907
"335";16202;"Cobquecura";16;"Ñuble";1,1635687732342;1,41628959276018;1,58883248730964;0,92330383480826
"336";16203;"Coelemu";16;"Ñuble";1,45833333333333;1,05123674911661;1,14643545279383;0,783926218708827
"337";16204;"Ninhue";16;"Ñuble";1,39597315436242;1,664;1,55223880597015;1,26829268292683
"338";16205;"Portezuelo";16;"Ñuble";2,11842105263158;2,11842105263158;1,93975903614458;1,41228070175439
"339";16206;"Ranquil";16;"Ñuble";1,64761904761905;1,63981042654028;1,69607843137255;1,47863247863248
"340";16207;"Treguaco";16;"Ñuble";1,94202898550725;1,50561797752809;2,09375;1,55813953488372
"341";16301;"San Carlos";16;"Ñuble";1,20861989912884;0,957500908100254;0,968761484748254;0,844871794871795
"342";16302;"Coihueco";16;"Ñuble";1,42781316348195;1,25700934579439;1,12364243943191;1,49113082039911
"343";16303;"Ñiquén";16;"Ñuble";1,14698162729659;1,24857142857143;1,19398907103825;1,01864801864802
"344";16304;"San Fabián";16;"Ñuble";0,699738903394256;0,613272311212815;0,87012987012987;0,905405405405405
"345";16305;"San Nicolás";16;"Ñuble";1,41772151898734;1,71253822629969;1,43222506393862;1,23620309050773
